time	V(cuadrada)	V(vout)
5.035532936925015e-01	1.000000e+00	2.479008e-01
5.036532936925014e-01	1.000000e+00	2.580266e-01
5.037532936925014e-01	1.000000e+00	2.744404e-01
5.038532936925014e-01	1.000000e+00	2.956944e-01
5.039532936925014e-01	1.000000e+00	3.202872e-01
5.040532936925014e-01	1.000000e+00	3.467278e-01
5.041532936925014e-01	1.000000e+00	3.735785e-01
5.042532936925014e-01	1.000000e+00	3.995082e-01
5.043532936925014e-01	1.000000e+00	4.233226e-01
5.044532936925014e-01	1.000000e+00	4.440024e-01
5.045532936925013e-01	1.000000e+00	4.607176e-01
5.046532936925013e-01	1.000000e+00	4.728490e-01
5.047532936925013e-01	1.000000e+00	4.799860e-01
5.048532936925013e-01	1.000000e+00	4.819318e-01
5.049532936925013e-01	1.000000e+00	4.786865e-01
5.050532936925013e-01	1.000000e+00	4.704389e-01
5.051532936925013e-01	1.000000e+00	4.575384e-01
5.052532936925013e-01	1.000000e+00	4.404774e-01
5.053532936925013e-01	1.000000e+00	4.198559e-01
5.054532936925012e-01	1.000000e+00	3.963598e-01
5.055532936925012e-01	1.000000e+00	3.707230e-01
5.056532936925012e-01	1.000000e+00	3.437055e-01
5.057532936925012e-01	1.000000e+00	3.160579e-01
5.058532936925012e-01	1.000000e+00	2.885028e-01
5.059532936925012e-01	1.000000e+00	2.617054e-01
5.060532936925012e-01	1.000000e+00	2.362614e-01
5.061532936925012e-01	1.000000e+00	2.126747e-01
5.062532936925012e-01	1.000000e+00	1.913543e-01
5.063532936925011e-01	1.000000e+00	1.725999e-01
5.064532936925011e-01	1.000000e+00	1.566072e-01
5.065532936925011e-01	1.000000e+00	1.434622e-01
5.066532936925011e-01	1.000000e+00	1.331531e-01
5.067532936925011e-01	1.000000e+00	1.255718e-01
5.068532936925011e-01	1.000000e+00	1.205317e-01
5.069532936925011e-01	1.000000e+00	1.177732e-01
5.070532936925011e-01	1.000000e+00	1.169852e-01
5.071532936925011e-01	1.000000e+00	1.178131e-01
5.072532936925011e-01	1.000000e+00	1.198808e-01
5.073532936925010e-01	1.000000e+00	1.227990e-01
5.074532936925010e-01	1.000000e+00	1.261863e-01
5.075532936925010e-01	1.000000e+00	1.296746e-01
5.076532936925010e-01	1.000000e+00	1.329280e-01
5.077532936925010e-01	1.000000e+00	1.356451e-01
5.078532936925010e-01	1.000000e+00	1.375730e-01
5.079532936925010e-01	1.000000e+00	1.385062e-01
5.080532936925010e-01	1.000000e+00	1.382963e-01
5.081532936925010e-01	1.000000e+00	1.368460e-01
5.082532936925009e-01	1.000000e+00	1.341154e-01
5.083532936925009e-01	1.000000e+00	1.301118e-01
5.084532936925009e-01	1.000000e+00	1.248930e-01
5.085532936925009e-01	1.000000e+00	1.185542e-01
5.086532936925009e-01	1.000000e+00	1.112288e-01
5.087532936925009e-01	1.000000e+00	1.030737e-01
5.088532936925009e-01	1.000000e+00	9.426915e-02
5.089532936925009e-01	1.000000e+00	8.500354e-02
5.090532936925009e-01	1.000000e+00	7.547322e-02
5.091532936925008e-01	1.000000e+00	6.586820e-02
5.092532936925008e-01	1.000000e+00	5.637270e-02
5.093532936925008e-01	1.000000e+00	4.715255e-02
5.094532936925008e-01	1.000000e+00	3.835744e-02
5.095532936925008e-01	1.000000e+00	3.011030e-02
5.096532936925008e-01	1.000000e+00	2.251171e-02
5.097532936925008e-01	1.000000e+00	1.563147e-02
5.098532936925008e-01	1.000000e+00	9.515139e-03
5.099532936925008e-01	1.000000e+00	4.177671e-03
5.100532936925007e-01	1.000000e+00	-3.881877e-04
5.101532936925007e-01	1.000000e+00	-4.216537e-03
5.102532936925007e-01	1.000000e+00	-7.358565e-03
5.103532936925007e-01	1.000000e+00	-9.886022e-03
5.104532936925007e-01	1.000000e+00	-1.188067e-02
5.105532936925007e-01	1.000000e+00	-1.343723e-02
5.106532936925007e-01	1.000000e+00	-1.465261e-02
5.107532936925007e-01	1.000000e+00	-1.562896e-02
5.108532936925007e-01	1.000000e+00	-1.646322e-02
5.109532936925006e-01	1.000000e+00	-1.725071e-02
5.110532936925006e-01	1.000000e+00	-1.807554e-02
5.111532936925006e-01	1.000000e+00	-1.901498e-02
5.112532936925006e-01	1.000000e+00	-2.013099e-02
5.113532936925006e-01	1.000000e+00	-2.147566e-02
5.114532936925006e-01	1.000000e+00	-2.308380e-02
5.115532936925006e-01	1.000000e+00	-2.497950e-02
5.116532936925006e-01	1.000000e+00	-2.716978e-02
5.117532936925006e-01	1.000000e+00	-2.965205e-02
5.118532936925005e-01	1.000000e+00	-3.240861e-02
5.119532936925005e-01	1.000000e+00	-3.541484e-02
5.120532936925005e-01	1.000000e+00	-3.863426e-02
5.121532936925005e-01	1.000000e+00	-4.202703e-02
5.122532936925005e-01	1.000000e+00	-4.554538e-02
5.123532936925005e-01	1.000000e+00	-4.914213e-02
5.124532936925005e-01	1.000000e+00	-5.276606e-02
5.125532936925005e-01	1.000000e+00	-5.637032e-02
5.126532936925005e-01	1.000000e+00	-5.990742e-02
5.127532936925004e-01	1.000000e+00	-6.333725e-02
5.128532936925004e-01	1.000000e+00	-6.662167e-02
5.129532936925004e-01	1.000000e+00	-6.973195e-02
5.130532936925004e-01	1.000000e+00	-7.264282e-02
5.131532936925004e-01	1.000000e+00	-7.533933e-02
5.132532936925004e-01	1.000000e+00	-7.781041e-02
5.133532936925004e-01	1.000000e+00	-8.005514e-02
5.134532936925004e-01	1.000000e+00	-8.207586e-02
5.135532936925004e-01	1.000000e+00	-8.388404e-02
5.136532936925003e-01	1.000000e+00	-8.549302e-02
5.137532936925003e-01	1.000000e+00	-8.692361e-02
5.138532936925003e-01	1.000000e+00	-8.819664e-02
5.140532936925003e-01	1.000000e+00	-9.037329e-02
5.141532936925003e-01	1.000000e+00	-9.132905e-02
5.142532936925003e-01	1.000000e+00	-9.222971e-02
5.143532936925003e-01	1.000000e+00	-9.310099e-02
5.144532936925003e-01	1.000000e+00	-9.396330e-02
5.145532936925002e-01	1.000000e+00	-9.483747e-02
5.146532936925002e-01	1.000000e+00	-9.573802e-02
5.147532936925002e-01	1.000000e+00	-9.667920e-02
5.148532936925002e-01	1.000000e+00	-9.766845e-02
5.149532936925002e-01	1.000000e+00	-9.871278e-02
5.150532936925002e-01	1.000000e+00	-9.981253e-02
5.151532936925002e-01	1.000000e+00	-1.009679e-01
5.152532936925002e-01	1.000000e+00	-1.021730e-01
5.153532936925002e-01	1.000000e+00	-1.034225e-01
5.154532936925001e-01	1.000000e+00	-1.047058e-01
5.155532936925001e-01	1.000000e+00	-1.060139e-01
5.156532936925001e-01	1.000000e+00	-1.073335e-01
5.157532936925001e-01	1.000000e+00	-1.086537e-01
5.158532936925001e-01	1.000000e+00	-1.099607e-01
5.159532936925001e-01	1.000000e+00	-1.112439e-01
5.160532936925001e-01	1.000000e+00	-1.124904e-01
5.161532936925001e-01	1.000000e+00	-1.136916e-01
5.162532936925001e-01	1.000000e+00	-1.148371e-01
5.163532936925000e-01	1.000000e+00	-1.159212e-01
5.164532936925000e-01	1.000000e+00	-1.169370e-01
5.165532936925000e-01	1.000000e+00	-1.178824e-01
5.166532936925000e-01	1.000000e+00	-1.187541e-01
5.167532936925000e-01	1.000000e+00	-1.195534e-01
5.168532936925000e-01	1.000000e+00	-1.202805e-01
5.169532936925000e-01	1.000000e+00	-1.209401e-01
5.170532936925000e-01	1.000000e+00	-1.215348e-01
5.171532936925000e-01	1.000000e+00	-1.220715e-01
5.173532936924999e-01	1.000000e+00	-1.229936e-01
5.175532936924999e-01	1.000000e+00	-1.237601e-01
5.176532936924999e-01	1.000000e+00	-1.241019e-01
5.177532936924999e-01	1.000000e+00	-1.244257e-01
5.178532936924999e-01	1.000000e+00	-1.247358e-01
5.179532936924999e-01	1.000000e+00	-1.250386e-01
5.180532936924999e-01	1.000000e+00	-1.253369e-01
5.181532936924999e-01	1.000000e+00	-1.256354e-01
5.182532936924998e-01	1.000000e+00	-1.259351e-01
5.183532936924998e-01	1.000000e+00	-1.262388e-01
5.184532936924998e-01	1.000000e+00	-1.265457e-01
5.185532936924998e-01	1.000000e+00	-1.268568e-01
5.186532936924998e-01	1.000000e+00	-1.271697e-01
5.187532936924998e-01	1.000000e+00	-1.274841e-01
5.188532936924998e-01	1.000000e+00	-1.277964e-01
5.190532936924998e-01	1.000000e+00	-1.284069e-01
5.192532936924997e-01	1.000000e+00	-1.289780e-01
5.193532936924997e-01	1.000000e+00	-1.292417e-01
5.194532936924997e-01	1.000000e+00	-1.294863e-01
5.195532936924997e-01	1.000000e+00	-1.297107e-01
5.196532936924997e-01	1.000000e+00	-1.299116e-01
5.197532936924997e-01	1.000000e+00	-1.300888e-01
5.198532936924997e-01	1.000000e+00	-1.302397e-01
5.199532936924997e-01	1.000000e+00	-1.303650e-01
5.200532936924996e-01	1.000000e+00	-1.304632e-01
5.201532936924996e-01	1.000000e+00	-1.305359e-01
5.202532936924996e-01	1.000000e+00	-1.305823e-01
5.203532936924996e-01	1.000000e+00	-1.306049e-01
5.205532936924996e-01	1.000000e+00	-1.305812e-01
5.207532936924996e-01	1.000000e+00	-1.304781e-01
5.209532936924995e-01	1.000000e+00	-1.303109e-01
5.210532936924995e-01	1.000000e+00	-1.302076e-01
5.211532936924995e-01	1.000000e+00	-1.300945e-01
5.212532936924995e-01	1.000000e+00	-1.299718e-01
5.213532936924995e-01	1.000000e+00	-1.298423e-01
5.214532936924995e-01	1.000000e+00	-1.297057e-01
5.215532936924995e-01	1.000000e+00	-1.295645e-01
5.216532936924995e-01	1.000000e+00	-1.294177e-01
5.217532936924995e-01	1.000000e+00	-1.292675e-01
5.218532936924994e-01	1.000000e+00	-1.291124e-01
5.219532936924994e-01	1.000000e+00	-1.289540e-01
5.220532936924994e-01	1.000000e+00	-1.287907e-01
5.222532936924994e-01	1.000000e+00	-1.284505e-01
5.223390079782136e-01	1.000000e+00	-1.282992e-01
5.224247222639280e-01	1.000000e+00	-1.281424e-01
5.225104365496422e-01	1.000000e+00	-1.279799e-01
5.225961508353565e-01	1.000000e+00	-1.278119e-01
5.226818651210707e-01	1.000000e+00	-1.276383e-01
5.227675794067851e-01	1.000000e+00	-1.274591e-01
5.228532936924993e-01	1.000000e+00	-1.272743e-01
5.230532936924993e-01	1.000000e+00	-1.268142e-01
5.231532936924993e-01	1.000000e+00	-1.265697e-01
5.233532936924993e-01	1.000000e+00	-1.260497e-01
5.235532936924993e-01	1.000000e+00	-1.254893e-01
5.237532936924992e-01	1.000000e+00	-1.248905e-01
5.238532936924992e-01	1.000000e+00	-1.245761e-01
5.239532936924992e-01	1.000000e+00	-1.242548e-01
5.240532936924992e-01	1.000000e+00	-1.239267e-01
5.241532936924992e-01	1.000000e+00	-1.235916e-01
5.242532936924992e-01	1.000000e+00	-1.232496e-01
5.243532936924992e-01	1.000000e+00	-1.229007e-01
5.244532936924992e-01	1.000000e+00	-1.225449e-01
5.246532936924991e-01	1.000000e+00	-1.218219e-01
5.248532936924991e-01	1.000000e+00	-1.210826e-01
5.250532936924991e-01	1.000000e+00	-1.203297e-01
5.252532936924991e-01	1.000000e+00	-1.195649e-01
5.255532936924990e-01	1.000000e+00	-1.183969e-01
5.256961508353561e-01	1.000000e+00	-1.178322e-01
5.258390079782133e-01	1.000000e+00	-1.172607e-01
5.259818651210704e-01	1.000000e+00	-1.166824e-01
5.261247222639276e-01	1.000000e+00	-1.160974e-01
5.262675794067847e-01	1.000000e+00	-1.155056e-01
5.264104365496418e-01	1.000000e+00	-1.149070e-01
5.265532936924989e-01	1.000000e+00	-1.143016e-01
5.268532936924989e-01	1.000000e+00	-1.130054e-01
5.270104365496417e-01	1.000000e+00	-1.123128e-01
5.271675794067846e-01	1.000000e+00	-1.116142e-01
5.273247222639275e-01	1.000000e+00	-1.109098e-01
5.274818651210702e-01	1.000000e+00	-1.101994e-01
5.276390079782131e-01	1.000000e+00	-1.094831e-01
5.277961508353559e-01	1.000000e+00	-1.087609e-01
5.279532936924988e-01	1.000000e+00	-1.080328e-01
5.281532936924987e-01	1.000000e+00	-1.071021e-01
5.283532936924987e-01	1.000000e+00	-1.061685e-01
5.285532936924987e-01	1.000000e+00	-1.052319e-01
5.287532936924987e-01	1.000000e+00	-1.042923e-01
5.289532936924987e-01	1.000000e+00	-1.033496e-01
5.291532936924986e-01	1.000000e+00	-1.024040e-01
5.293532936924986e-01	1.000000e+00	-1.014554e-01
5.296247222639272e-01	1.000000e+00	-1.001626e-01
5.298961508353557e-01	1.000000e+00	-9.886788e-02
5.301675794067843e-01	1.000000e+00	-9.757126e-02
5.304390079782128e-01	1.000000e+00	-9.627272e-02
5.307104365496413e-01	1.000000e+00	-9.497227e-02
5.309818651210698e-01	1.000000e+00	-9.366989e-02
5.312532936924984e-01	1.000000e+00	-9.236559e-02
5.315818651210698e-01	1.000000e+00	-9.079180e-02
5.319104365496412e-01	1.000000e+00	-8.922649e-02
5.322390079782126e-01	1.000000e+00	-8.766964e-02
5.325675794067840e-01	1.000000e+00	-8.612125e-02
5.328961508353554e-01	1.000000e+00	-8.458133e-02
5.332247222639268e-01	1.000000e+00	-8.304988e-02
5.335532936924982e-01	1.000000e+00	-8.152690e-02
5.342961508353552e-01	1.000000e+00	-7.811583e-02
5.350390079782122e-01	1.000000e+00	-7.478837e-02
5.357818651210693e-01	1.000000e+00	-7.154453e-02
5.365247222639264e-01	1.000000e+00	-6.838429e-02
5.372675794067835e-01	1.000000e+00	-6.530766e-02
5.380104365496405e-01	1.000000e+00	-6.231464e-02
5.387532936924976e-01	1.000000e+00	-5.940523e-02
5.397532936924975e-01	1.000000e+00	-5.565908e-02
5.407532936924974e-01	1.000000e+00	-5.208552e-02
5.417532936924973e-01	1.000000e+00	-4.868456e-02
5.427532936924971e-01	1.000000e+00	-4.545618e-02
5.437532936924970e-01	1.000000e+00	-4.240040e-02
5.447532936924969e-01	1.000000e+00	-3.951721e-02
5.457532936924968e-01	1.000000e+00	-3.680661e-02
5.463532936924967e-01	1.000000e+00	-3.525591e-02
5.469532936924967e-01	1.000000e+00	-3.375806e-02
5.475532936924966e-01	1.000000e+00	-3.231307e-02
5.481532936924965e-01	1.000000e+00	-3.092093e-02
5.487532936924965e-01	1.000000e+00	-2.958164e-02
5.493532936924964e-01	1.000000e+00	-2.829520e-02
5.499532936924963e-01	1.000000e+00	-2.706161e-02
5.500000000010000e-01	9.999792e-01	-2.696721e-02
5.500250112118474e-01	0.000000e+00	-2.792191e-02
5.500350516693854e-01	0.000000e+00	-2.769174e-02
5.500405241403937e-01	0.000000e+00	-2.889716e-02
5.500432631076291e-01	0.000000e+00	-2.862763e-02
5.500447456445502e-01	0.000000e+00	-2.907209e-02
5.500455625231991e-01	0.000000e+00	-2.918772e-02
5.500461068442551e-01	0.000000e+00	-2.902684e-02
5.500462750352157e-01	0.000000e+00	-2.918433e-02
5.500463617877217e-01	0.000000e+00	-2.925657e-02
5.500464042375868e-01	0.000000e+00	-2.925489e-02
5.500464472601474e-01	0.000000e+00	-2.923662e-02
5.500464935123333e-01	0.000000e+00	-2.921962e-02
5.500465860167050e-01	0.000000e+00	-2.921534e-02
5.500612340403808e-01	0.000000e+00	-3.135049e-02
5.500758820640566e-01	0.000000e+00	-3.419072e-02
5.500905300877323e-01	0.000000e+00	-3.773604e-02
5.501051781114080e-01	0.000000e+00	-4.198645e-02
5.501198261350838e-01	0.000000e+00	-4.694195e-02
5.501344741587596e-01	0.000000e+00	-5.260253e-02
5.501491221824354e-01	0.000000e+00	-5.896820e-02
5.502491221824354e-01	0.000000e+00	-1.184458e-01
5.503491221824354e-01	0.000000e+00	-2.031636e-01
5.504491221824354e-01	0.000000e+00	-3.075709e-01
5.505491221824353e-01	0.000000e+00	-4.258697e-01
5.506491221824353e-01	0.000000e+00	-5.522419e-01
5.507491221824353e-01	0.000000e+00	-6.810445e-01
5.508491221824353e-01	0.000000e+00	-8.069991e-01
5.509491221824353e-01	0.000000e+00	-9.253392e-01
5.510491221824353e-01	0.000000e+00	-1.031943e+00
5.511491221824353e-01	0.000000e+00	-1.123417e+00
5.512491221824353e-01	0.000000e+00	-1.197170e+00
5.513491221824353e-01	0.000000e+00	-1.251427e+00
5.514491221824352e-01	0.000000e+00	-1.285239e+00
5.515491221824352e-01	0.000000e+00	-1.298442e+00
5.516491221824352e-01	0.000000e+00	-1.291612e+00
5.517491221824352e-01	0.000000e+00	-1.265980e+00
5.518491221824352e-01	0.000000e+00	-1.223344e+00
5.519491221824352e-01	0.000000e+00	-1.165958e+00
5.520491221824352e-01	0.000000e+00	-1.096423e+00
5.521491221824352e-01	0.000000e+00	-1.017565e+00
5.522491221824352e-01	0.000000e+00	-9.323295e-01
5.523491221824351e-01	0.000000e+00	-8.436555e-01
5.524491221824351e-01	0.000000e+00	-7.543882e-01
5.525491221824351e-01	0.000000e+00	-6.671769e-01
5.526491221824351e-01	0.000000e+00	-5.844069e-01
5.527491221824351e-01	0.000000e+00	-5.081290e-01
5.528491221824351e-01	0.000000e+00	-4.400221e-01
5.529491221824351e-01	0.000000e+00	-3.813559e-01
5.530491221824351e-01	0.000000e+00	-3.329860e-01
5.531491221824351e-01	0.000000e+00	-2.953488e-01
5.532491221824350e-01	0.000000e+00	-2.684856e-01
5.533491221824350e-01	0.000000e+00	-2.520648e-01
5.534491221824350e-01	0.000000e+00	-2.454288e-01
5.535491221824350e-01	0.000000e+00	-2.476351e-01
5.536491221824350e-01	0.000000e+00	-2.575176e-01
5.537491221824350e-01	0.000000e+00	-2.737373e-01
5.538491221824350e-01	0.000000e+00	-2.948489e-01
5.539491221824350e-01	0.000000e+00	-3.193521e-01
5.540491221824350e-01	0.000000e+00	-3.457545e-01
5.541491221824350e-01	0.000000e+00	-3.726155e-01
5.542491221824349e-01	0.000000e+00	-3.985997e-01
5.543491221824349e-01	0.000000e+00	-4.225074e-01
5.544491221824349e-01	0.000000e+00	-4.433128e-01
5.545491221824349e-01	0.000000e+00	-4.601788e-01
5.546491221824349e-01	0.000000e+00	-4.724790e-01
5.547491221824349e-01	0.000000e+00	-4.797952e-01
5.548491221824349e-01	0.000000e+00	-4.819234e-01
5.549491221824349e-01	0.000000e+00	-4.788570e-01
5.550491221824349e-01	0.000000e+00	-4.707788e-01
5.551491221824348e-01	0.000000e+00	-4.580327e-01
5.552491221824348e-01	0.000000e+00	-4.411067e-01
5.553491221824348e-01	0.000000e+00	-4.205977e-01
5.554491221824348e-01	0.000000e+00	-3.971891e-01
5.555491221824348e-01	0.000000e+00	-3.716134e-01
5.556491221824348e-01	0.000000e+00	-3.446306e-01
5.557491221824348e-01	0.000000e+00	-3.169917e-01
5.558491221824348e-01	0.000000e+00	-2.894210e-01
5.559491221824348e-01	0.000000e+00	-2.625860e-01
5.560491221824347e-01	0.000000e+00	-2.370851e-01
5.561491221824347e-01	0.000000e+00	-2.134256e-01
5.562491221824347e-01	0.000000e+00	-1.920200e-01
5.563491221824347e-01	0.000000e+00	-1.731719e-01
5.564491221824347e-01	0.000000e+00	-1.570806e-01
5.565491221824347e-01	0.000000e+00	-1.438357e-01
5.566491221824347e-01	0.000000e+00	-1.334290e-01
5.567491221824347e-01	0.000000e+00	-1.257553e-01
5.568491221824347e-01	0.000000e+00	-1.206307e-01
5.569491221824346e-01	0.000000e+00	-1.177979e-01
5.570491221824346e-01	0.000000e+00	-1.169472e-01
5.571491221824346e-01	0.000000e+00	-1.177253e-01
5.572491221824346e-01	0.000000e+00	-1.197567e-01
5.573491221824346e-01	0.000000e+00	-1.226522e-01
5.574491221824346e-01	0.000000e+00	-1.260298e-01
5.575491221824346e-01	0.000000e+00	-1.295208e-01
5.576491221824346e-01	0.000000e+00	-1.327880e-01
5.577491221824346e-01	0.000000e+00	-1.355287e-01
5.578491221824345e-01	0.000000e+00	-1.374881e-01
5.579491221824345e-01	0.000000e+00	-1.384591e-01
5.580491221824345e-01	0.000000e+00	-1.382912e-01
5.581491221824345e-01	0.000000e+00	-1.368852e-01
5.582491221824345e-01	0.000000e+00	-1.341994e-01
5.583491221824345e-01	0.000000e+00	-1.302395e-01
5.584491221824345e-01	0.000000e+00	-1.250616e-01
5.585491221824345e-01	0.000000e+00	-1.187598e-01
5.586491221824345e-01	0.000000e+00	-1.114661e-01
5.587491221824344e-01	0.000000e+00	-1.033369e-01
5.588491221824344e-01	0.000000e+00	-9.455162e-02
5.589491221824344e-01	0.000000e+00	-8.529861e-02
5.590491221824344e-01	0.000000e+00	-7.577406e-02
5.591491221824344e-01	0.000000e+00	-6.616828e-02
5.592491221824344e-01	0.000000e+00	-5.666585e-02
5.593491221824344e-01	0.000000e+00	-4.743329e-02
5.594491221824344e-01	0.000000e+00	-3.862095e-02
5.595491221824344e-01	0.000000e+00	-3.035272e-02
5.596491221824343e-01	0.000000e+00	-2.273004e-02
5.597491221824343e-01	0.000000e+00	-1.582375e-02
5.598491221824343e-01	0.000000e+00	-9.680292e-03
5.599491221824343e-01	0.000000e+00	-4.315623e-03
5.600491221824343e-01	0.000000e+00	2.767254e-04
5.601491221824343e-01	0.000000e+00	4.130010e-03
5.602491221824343e-01	0.000000e+00	7.294833e-03
5.603491221824343e-01	0.000000e+00	9.842339e-03
5.604491221824343e-01	0.000000e+00	1.185396e-02
5.605491221824342e-01	0.000000e+00	1.342409e-02
5.606491221824342e-01	0.000000e+00	1.464958e-02
5.607491221824342e-01	0.000000e+00	1.563250e-02
5.608491221824342e-01	0.000000e+00	1.647000e-02
5.609491221824342e-01	0.000000e+00	1.725755e-02
5.610491221824342e-01	0.000000e+00	1.807964e-02
5.611491221824342e-01	0.000000e+00	1.901388e-02
5.612491221824342e-01	0.000000e+00	2.012274e-02
5.613491221824342e-01	0.000000e+00	2.145870e-02
5.614491221824341e-01	0.000000e+00	2.305715e-02
5.615491221824341e-01	0.000000e+00	2.494259e-02
5.616491221824341e-01	0.000000e+00	2.712258e-02
5.617491221824341e-01	0.000000e+00	2.959489e-02
5.618491221824341e-01	0.000000e+00	3.234228e-02
5.619491221824341e-01	0.000000e+00	3.534040e-02
5.620491221824341e-01	0.000000e+00	3.855307e-02
5.621491221824341e-01	0.000000e+00	4.194062e-02
5.622491221824341e-01	0.000000e+00	4.545544e-02
5.623491221824340e-01	0.000000e+00	4.905036e-02
5.624491221824340e-01	0.000000e+00	5.267422e-02
5.625491221824340e-01	0.000000e+00	5.628002e-02
5.626491221824340e-01	0.000000e+00	5.982024e-02
5.627491221824340e-01	0.000000e+00	6.325452e-02
5.628491221824340e-01	0.000000e+00	6.654460e-02
5.629491221824340e-01	0.000000e+00	6.966145e-02
5.630491221824340e-01	0.000000e+00	7.257961e-02
5.631491221824340e-01	0.000000e+00	7.528383e-02
5.632491221824339e-01	0.000000e+00	7.776286e-02
5.633491221824339e-01	0.000000e+00	8.001548e-02
5.634491221824339e-01	0.000000e+00	8.204388e-02
5.635491221824339e-01	0.000000e+00	8.385925e-02
5.636491221824339e-01	0.000000e+00	8.547487e-02
5.637491221824339e-01	0.000000e+00	8.691132e-02
5.638491221824339e-01	0.000000e+00	8.818942e-02
5.640491221824339e-01	0.000000e+00	9.037345e-02
5.641491221824338e-01	0.000000e+00	9.133153e-02
5.642491221824338e-01	0.000000e+00	9.223367e-02
5.643491221824338e-01	0.000000e+00	9.310558e-02
5.644491221824338e-01	0.000000e+00	9.396783e-02
5.645491221824338e-01	0.000000e+00	9.484129e-02
5.646491221824338e-01	0.000000e+00	9.574068e-02
5.647491221824338e-01	0.000000e+00	9.668026e-02
5.648491221824338e-01	0.000000e+00	9.766771e-02
5.649491221824338e-01	0.000000e+00	9.871008e-02
5.650491221824337e-01	0.000000e+00	9.980790e-02
5.651491221824337e-01	0.000000e+00	1.009614e-01
5.652491221824337e-01	0.000000e+00	1.021649e-01
5.653491221824337e-01	0.000000e+00	1.034130e-01
5.654491221824337e-01	0.000000e+00	1.046953e-01
5.655491221824337e-01	0.000000e+00	1.060027e-01
5.656491221824337e-01	0.000000e+00	1.073221e-01
5.657491221824337e-01	0.000000e+00	1.086426e-01
5.658491221824337e-01	0.000000e+00	1.099502e-01
5.659491221824337e-01	0.000000e+00	1.112345e-01
5.660491221824336e-01	0.000000e+00	1.124825e-01
5.661491221824336e-01	0.000000e+00	1.136854e-01
5.662491221824336e-01	0.000000e+00	1.148330e-01
5.663491221824336e-01	0.000000e+00	1.159194e-01
5.664491221824336e-01	0.000000e+00	1.169377e-01
5.665491221824336e-01	0.000000e+00	1.178856e-01
5.666491221824336e-01	0.000000e+00	1.187598e-01
5.667491221824336e-01	0.000000e+00	1.195617e-01
5.668491221824336e-01	0.000000e+00	1.202913e-01
5.669491221824335e-01	0.000000e+00	1.209531e-01
5.670491221824335e-01	0.000000e+00	1.215500e-01
5.671491221824335e-01	0.000000e+00	1.220887e-01
5.673491221824335e-01	0.000000e+00	1.230139e-01
5.675491221824335e-01	0.000000e+00	1.237827e-01
5.676491221824335e-01	0.000000e+00	1.241253e-01
5.677491221824335e-01	0.000000e+00	1.244496e-01
5.678491221824334e-01	0.000000e+00	1.247600e-01
5.679491221824334e-01	0.000000e+00	1.250630e-01
5.680491221824334e-01	0.000000e+00	1.253614e-01
5.681491221824334e-01	0.000000e+00	1.256599e-01
5.682491221824334e-01	0.000000e+00	1.259595e-01
5.683491221824334e-01	0.000000e+00	1.262631e-01
5.684491221824334e-01	0.000000e+00	1.265698e-01
5.685491221824334e-01	0.000000e+00	1.268808e-01
5.686491221824334e-01	0.000000e+00	1.271937e-01
5.687491221824333e-01	0.000000e+00	1.275081e-01
5.688491221824333e-01	0.000000e+00	1.278206e-01
5.690491221824333e-01	0.000000e+00	1.284316e-01
5.692491221824333e-01	0.000000e+00	1.290035e-01
5.693491221824333e-01	0.000000e+00	1.292678e-01
5.694491221824333e-01	0.000000e+00	1.295131e-01
5.695491221824333e-01	0.000000e+00	1.297383e-01
5.696491221824332e-01	0.000000e+00	1.299400e-01
5.697491221824332e-01	0.000000e+00	1.301181e-01
5.698491221824332e-01	0.000000e+00	1.302699e-01
5.699491221824332e-01	0.000000e+00	1.303962e-01
5.700491221824332e-01	0.000000e+00	1.304953e-01
5.701491221824332e-01	0.000000e+00	1.305689e-01
5.702491221824332e-01	0.000000e+00	1.306162e-01
5.703491221824332e-01	0.000000e+00	1.306396e-01
5.705491221824331e-01	0.000000e+00	1.306174e-01
5.707491221824331e-01	0.000000e+00	1.305156e-01
5.709491221824331e-01	0.000000e+00	1.303493e-01
5.710491221824331e-01	0.000000e+00	1.302465e-01
5.711491221824331e-01	0.000000e+00	1.301337e-01
5.712491221824331e-01	0.000000e+00	1.300113e-01
5.713491221824331e-01	0.000000e+00	1.298820e-01
5.714491221824330e-01	0.000000e+00	1.297457e-01
5.715491221824330e-01	0.000000e+00	1.296046e-01
5.716491221824330e-01	0.000000e+00	1.294580e-01
5.717491221824330e-01	0.000000e+00	1.293079e-01
5.718491221824330e-01	0.000000e+00	1.291530e-01
5.719491221824330e-01	0.000000e+00	1.289947e-01
5.720491221824330e-01	0.000000e+00	1.288316e-01
5.722491221824330e-01	0.000000e+00	1.284917e-01
5.725491221824329e-01	0.000000e+00	1.279387e-01
5.727491221824329e-01	0.000000e+00	1.275331e-01
5.729491221824329e-01	0.000000e+00	1.270926e-01
5.731491221824329e-01	0.000000e+00	1.266136e-01
5.733491221824328e-01	0.000000e+00	1.260943e-01
5.735491221824328e-01	0.000000e+00	1.255346e-01
5.737491221824328e-01	0.000000e+00	1.249364e-01
5.738491221824328e-01	0.000000e+00	1.246223e-01
5.739491221824328e-01	0.000000e+00	1.243014e-01
5.740491221824328e-01	0.000000e+00	1.239735e-01
5.741491221824327e-01	0.000000e+00	1.236386e-01
5.742491221824327e-01	0.000000e+00	1.232969e-01
5.743491221824327e-01	0.000000e+00	1.229482e-01
