time	V(senoidal)	V(vout)
6.341330114955817e-01	-8.245921e-01	1.455807e+00
6.342330114955816e-01	-9.204718e-01	1.106324e+00
6.343330114955816e-01	-9.797264e-01	7.128347e-01
6.344330114955816e-01	-9.999982e-01	2.909909e-01
6.344807786920535e-01	-9.956282e-01	8.381343e-02
6.345573212532949e-01	-9.697778e-01	-2.485752e-01
6.346573212532949e-01	-9.020576e-01	-6.723108e-01
6.347573212532949e-01	-7.984450e-01	-1.069303e+00
6.348573212532949e-01	-6.630626e-01	-1.423759e+00
6.349573212532948e-01	-5.012972e-01	-1.721580e+00
6.350573212532948e-01	-3.195856e-01	-1.950919e+00
6.351573212532948e-01	-1.251577e-01	-2.102653e+00
6.352573212532948e-01	7.425012e-02	-2.170745e+00
6.353573212532948e-01	2.707036e-01	-2.152487e+00
6.354573212532948e-01	4.563859e-01	-2.048603e+00
6.355573212532948e-01	6.239088e-01	-1.863227e+00
6.356573212532948e-01	7.666066e-01	-1.603733e+00
6.357573212532948e-01	8.788016e-01	-1.280442e+00
6.358573212532947e-01	9.560295e-01	-9.062162e-01
6.359573212532947e-01	9.952174e-01	-4.959421e-01
6.360352095357438e-01	9.983310e-01	-1.614116e-01
6.361005403513980e-01	9.823204e-01	1.227098e-01
6.362005403513979e-01	9.256207e-01	5.510923e-01
6.363005403513979e-01	8.320910e-01	9.575545e-01
6.364005403513979e-01	7.054529e-01	1.325929e+00
6.365005403513979e-01	5.507450e-01	1.641561e+00
6.366005403513979e-01	3.741233e-01	1.891898e+00
6.367005403513979e-01	1.826155e-01	2.066979e+00
6.368005403513979e-01	-1.615859e-02	2.159841e+00
6.369005403513979e-01	-2.142897e-01	2.166788e+00
6.370005403513979e-01	-4.038943e-01	2.087545e+00
6.371005403513978e-01	-5.774282e-01	1.925262e+00
6.372005403513978e-01	-7.279865e-01	1.686395e+00
6.373005403513978e-01	-8.495786e-01	1.380446e+00
6.374005403513978e-01	-9.373663e-01	1.019585e+00
6.375005403513978e-01	-9.878567e-01	6.181684e-01
6.375965680292824e-01	-9.993568e-01	2.092380e-01
6.376550147935618e-01	-9.883719e-01	-4.488266e-02
6.377500009568421e-01	-9.419397e-01	-4.542643e-01
6.378500009568421e-01	-8.565544e-01	-8.672178e-01
6.379500009568421e-01	-7.370874e-01	-1.245674e+00
6.380500009568421e-01	-5.882919e-01	-1.574578e+00
6.381500009568420e-01	-4.160886e-01	-1.840846e+00
6.382500009568420e-01	-2.273294e-01	-2.033887e+00
6.383500009568420e-01	-2.952477e-02	-2.146020e+00
6.384500009568420e-01	1.694546e-01	-2.172786e+00
6.385500009568420e-01	3.616914e-01	-2.113118e+00
6.386500009568420e-01	5.395368e-01	-1.969391e+00
6.387500009568420e-01	6.959141e-01	-1.747321e+00
6.388500009568420e-01	8.246015e-01	-1.455743e+00
6.389500009568420e-01	9.204783e-01	-1.106256e+00
6.390500009568419e-01	9.797298e-01	-7.127632e-01
6.391500009568419e-01	9.999982e-01	-2.909177e-01
6.391977629199421e-01	9.956276e-01	-8.376283e-02
6.392743074178358e-01	9.697754e-01	2.486337e-01
6.393743074178357e-01	9.020533e-01	6.723676e-01
6.394743074178357e-01	7.984389e-01	1.069357e+00
6.395743074178357e-01	6.630551e-01	1.423809e+00
6.396743074178357e-01	5.012885e-01	1.721627e+00
6.397743074178357e-01	3.195760e-01	1.950962e+00
6.398743074178357e-01	1.251477e-01	2.102691e+00
6.399743074178357e-01	-7.426015e-02	2.170779e+00
6.400743074178357e-01	-2.707132e-01	2.152517e+00
6.401743074178357e-01	-4.563948e-01	2.048630e+00
6.402743074178356e-01	-6.239166e-01	1.863251e+00
6.403743074178356e-01	-7.666131e-01	1.603754e+00
6.404743074178356e-01	-8.788064e-01	1.280461e+00
6.405743074178356e-01	-9.560325e-01	9.062335e-01
6.406743074178356e-01	-9.952184e-01	4.959582e-01
6.407521925534143e-01	-9.983308e-01	1.614407e-01
6.408175245518453e-01	-9.823192e-01	-1.226862e-01
6.409175245518453e-01	-9.256184e-01	-5.510690e-01
6.410175245518452e-01	-8.320876e-01	-9.575312e-01
6.411175245518452e-01	-7.054485e-01	-1.325905e+00
6.412175245518452e-01	-5.507399e-01	-1.641537e+00
6.413175245518452e-01	-3.741177e-01	-1.891872e+00
6.414175245518452e-01	-1.826094e-01	-2.066951e+00
6.415175245518452e-01	1.616472e-02	-2.159810e+00
6.416175245518452e-01	2.142957e-01	-2.166754e+00
6.417175245518452e-01	4.038999e-01	-2.087507e+00
6.418175245518452e-01	5.774332e-01	-1.925221e+00
6.419175245518451e-01	7.279907e-01	-1.686351e+00
6.420175245518451e-01	8.495818e-01	-1.380399e+00
6.421175245518451e-01	9.373684e-01	-1.019537e+00
6.422175245518451e-01	9.878576e-01	-6.181182e-01
6.423135503252252e-01	9.993567e-01	-2.091956e-01
6.423719978203135e-01	9.883713e-01	4.492802e-02
6.424669851602108e-01	9.419376e-01	4.543138e-01
6.425669851602108e-01	8.565513e-01	8.672656e-01
6.426669851602108e-01	7.370832e-01	1.245719e+00
6.427669851602108e-01	5.882869e-01	1.574620e+00
6.428669851602108e-01	4.160830e-01	1.840886e+00
6.429669851602108e-01	2.273234e-01	2.033924e+00
6.430669851602108e-01	2.951863e-02	2.146055e+00
6.431669851602108e-01	-1.694606e-01	2.172818e+00
6.432669851602107e-01	-3.616972e-01	2.113149e+00
6.433669851602107e-01	-5.395419e-01	1.969420e+00
6.434669851602107e-01	-6.959186e-01	1.747349e+00
6.435669851602107e-01	-8.246050e-01	1.455770e+00
6.436669851602107e-01	-9.204807e-01	1.106282e+00
6.437669851602107e-01	-9.797310e-01	7.127879e-01
6.438669851602107e-01	-9.999982e-01	2.909418e-01
6.439147451935638e-01	-9.956274e-01	8.379509e-02
6.439912904055759e-01	-9.697745e-01	-2.486049e-01
6.440912904055759e-01	-9.020517e-01	-6.723392e-01
6.441912904055759e-01	-7.984367e-01	-1.069328e+00
6.442912904055759e-01	-6.630523e-01	-1.423781e+00
6.443912904055759e-01	-5.012854e-01	-1.721598e+00
6.444912904055758e-01	-3.195725e-01	-1.950933e+00
6.445912904055758e-01	-1.251440e-01	-2.102661e+00
6.446912904055758e-01	7.426384e-02	-2.170747e+00
6.447912904055758e-01	2.707168e-01	-2.152483e+00
6.448912904055758e-01	4.563981e-01	-2.048593e+00
6.449912904055758e-01	6.239195e-01	-1.863212e+00
6.450912904055758e-01	7.666155e-01	-1.603712e+00
6.451912904055758e-01	8.788081e-01	-1.280418e+00
6.452912904055758e-01	9.560335e-01	-9.061889e-01
6.453912904055757e-01	9.952188e-01	-4.959129e-01
6.454691743807808e-01	9.983307e-01	-1.614003e-01
6.455345068153467e-01	9.823188e-01	1.227281e-01
6.456345068153467e-01	9.256175e-01	5.511101e-01
6.457345068153467e-01	8.320864e-01	9.575710e-01
6.458345068153467e-01	7.054469e-01	1.325943e+00
6.459345068153467e-01	5.507380e-01	1.641574e+00
6.460345068153467e-01	3.741156e-01	1.891907e+00
6.461345068153467e-01	1.826072e-01	2.066985e+00
6.462345068153467e-01	-1.616698e-02	2.159843e+00
6.463345068153467e-01	-2.142979e-01	2.166787e+00
6.464345068153466e-01	-4.039020e-01	2.087540e+00
6.465345068153466e-01	-5.774351e-01	1.925254e+00
6.466345068153466e-01	-7.279922e-01	1.686384e+00
6.467345068153466e-01	-8.495830e-01	1.380432e+00
6.468345068153466e-01	-9.373692e-01	1.019569e+00
6.469345068153466e-01	-9.878579e-01	6.181509e-01
6.470305318864626e-01	-9.993567e-01	2.092311e-01
6.470889796510280e-01	-9.883711e-01	-4.489393e-02
6.471839674247883e-01	-9.419369e-01	-4.542821e-01
6.472839674247883e-01	-8.565501e-01	-8.672345e-01
6.473839674247883e-01	-7.370817e-01	-1.245689e+00
6.474839674247883e-01	-5.882851e-01	-1.574590e+00
6.475839674247883e-01	-4.160810e-01	-1.840856e+00
6.476839674247883e-01	-2.273212e-01	-2.033893e+00
6.477839674247883e-01	-2.951637e-02	-2.146023e+00
6.478839674247883e-01	1.694629e-01	-2.172785e+00
6.479839674247883e-01	3.616993e-01	-2.113114e+00
6.480839674247882e-01	5.395438e-01	-1.969383e+00
6.481839674247882e-01	6.959202e-01	-1.747311e+00
6.482839674247882e-01	8.246062e-01	-1.455730e+00
6.483839674247882e-01	9.204816e-01	-1.106241e+00
6.484839674247882e-01	9.797314e-01	-7.127458e-01
6.485839674247882e-01	9.999983e-01	-2.908995e-01
6.486317267465705e-01	9.956273e-01	-8.375597e-02
6.487082722219051e-01	9.697741e-01	2.486447e-01
6.488082722219051e-01	9.020511e-01	6.723782e-01
6.489082722219051e-01	7.984359e-01	1.069366e+00
6.490082722219050e-01	6.630512e-01	1.423818e+00
6.491082722219050e-01	5.012842e-01	1.721634e+00
6.492082722219050e-01	3.195712e-01	1.950967e+00
6.493082722219050e-01	1.251427e-01	2.102694e+00
6.494082722219050e-01	-7.426520e-02	2.170780e+00
6.495082722219050e-01	-2.707181e-01	2.152515e+00
6.496082722219050e-01	-4.563993e-01	2.048626e+00
6.497082722219050e-01	-6.239206e-01	1.863245e+00
6.498082722219050e-01	-7.666163e-01	1.603746e+00
6.499082722219049e-01	-8.788088e-01	1.280452e+00
6.500082722219049e-01	-9.560339e-01	9.062235e-01
6.501082722219049e-01	-9.952189e-01	4.959475e-01
6.501861557692362e-01	-9.983307e-01	1.614366e-01
6.502514883646215e-01	-9.823187e-01	-1.226928e-01
6.503514883646215e-01	-9.256172e-01	-5.510755e-01
6.504514883646215e-01	-8.320859e-01	-9.575372e-01
6.505514883646215e-01	-7.054463e-01	-1.325910e+00
6.506514883646215e-01	-5.507373e-01	-1.641541e+00
6.507514883646215e-01	-3.741148e-01	-1.891875e+00
6.508514883646215e-01	-1.826064e-01	-2.066953e+00
6.509514883646215e-01	1.616782e-02	-2.159811e+00
6.510514883646215e-01	2.142987e-01	-2.166754e+00
6.511514883646214e-01	4.039028e-01	-2.087505e+00
6.512514883646214e-01	5.774357e-01	-1.925218e+00
6.513514883646214e-01	7.279928e-01	-1.686347e+00
6.514514883646214e-01	8.495834e-01	-1.380394e+00
6.515514883646214e-01	9.373695e-01	-1.019531e+00
6.516514883646214e-01	9.878581e-01	-6.181117e-01
6.517475131767863e-01	9.993567e-01	-2.091930e-01
6.518059610407179e-01	9.883710e-01	4.493227e-02
6.519009489744599e-01	9.419366e-01	4.543205e-01
6.520009489744599e-01	8.565497e-01	8.672719e-01
6.521009489744599e-01	7.370811e-01	1.245725e+00
6.522009489744599e-01	5.882844e-01	1.574625e+00
6.523009489744599e-01	4.160802e-01	1.840890e+00
6.524009489744599e-01	2.273204e-01	2.033926e+00
6.525009489744599e-01	2.951554e-02	2.146056e+00
6.526009489744599e-01	-1.694637e-01	2.172818e+00
6.527009489744598e-01	-3.617001e-01	2.113147e+00
6.528009489744598e-01	-5.395445e-01	1.969417e+00
6.529009489744598e-01	-6.959208e-01	1.747345e+00
6.530009489744598e-01	-8.246067e-01	1.455765e+00
6.531009489744598e-01	-9.204819e-01	1.106276e+00
6.532009489744598e-01	-9.797316e-01	7.127816e-01
6.533009489744598e-01	-9.999983e-01	2.909352e-01
6.533487080338592e-01	-9.956273e-01	8.379266e-02
6.534252536062907e-01	-9.697740e-01	-2.486088e-01
6.535252536062907e-01	-9.020509e-01	-6.723430e-01
6.536252536062906e-01	-7.984356e-01	-1.069332e+00
6.537252536062906e-01	-6.630509e-01	-1.423784e+00
6.538252536062906e-01	-5.012837e-01	-1.721601e+00
6.539252536062906e-01	-3.195707e-01	-1.950934e+00
6.540252536062906e-01	-1.251422e-01	-2.102662e+00
6.541252536062906e-01	7.426571e-02	-2.170747e+00
6.542252536062906e-01	2.707186e-01	-2.152482e+00
6.543252536062906e-01	4.563997e-01	-2.048592e+00
6.544252536062906e-01	6.239210e-01	-1.863210e+00
6.545252536062905e-01	7.666166e-01	-1.603710e+00
6.546252536062905e-01	8.788090e-01	-1.280414e+00
6.547252536062905e-01	9.560341e-01	-9.061852e-01
6.548252536062905e-01	9.952189e-01	-4.959089e-01
6.549031369958488e-01	9.983306e-01	-1.613987e-01
6.549684696505343e-01	9.823186e-01	1.227307e-01
6.550684696505343e-01	9.256171e-01	5.511126e-01
6.551684696505343e-01	8.320857e-01	9.575733e-01
6.552684696505343e-01	7.054461e-01	1.325945e+00
6.553684696505343e-01	5.507371e-01	1.641575e+00
6.554684696505343e-01	3.741145e-01	1.891908e+00
6.555684696505343e-01	1.826061e-01	2.066986e+00
6.556684696505343e-01	-1.616812e-02	2.159843e+00
6.557684696505343e-01	-2.142990e-01	2.166787e+00
6.558684696505342e-01	-4.039031e-01	2.087539e+00
6.559684696505342e-01	-5.774360e-01	1.925253e+00
6.560684696505342e-01	-7.279930e-01	1.686382e+00
6.561684696505342e-01	-8.495836e-01	1.380430e+00
6.562684696505342e-01	-9.373696e-01	1.019567e+00
6.563684696505342e-01	-9.878581e-01	6.181486e-01
6.564644943672139e-01	-9.993567e-01	2.092302e-01
6.565229422677856e-01	-9.883710e-01	-4.489542e-02
6.566179302605190e-01	-9.419364e-01	-4.542845e-01
6.567179302605189e-01	-8.565495e-01	-8.672367e-01
6.568179302605189e-01	-7.370809e-01	-1.245691e+00
6.569179302605189e-01	-5.882842e-01	-1.574592e+00
6.570179302605189e-01	-4.160799e-01	-1.840857e+00
6.571179302605189e-01	-2.273201e-01	-2.033894e+00
6.572179302605189e-01	-2.951523e-02	-2.146024e+00
6.573179302605189e-01	1.694640e-01	-2.172785e+00
6.574179302605189e-01	3.617003e-01	-2.113113e+00
6.575179302605189e-01	5.395448e-01	-1.969382e+00
6.576179302605188e-01	6.959210e-01	-1.747309e+00
6.577179302605188e-01	8.246069e-01	-1.455728e+00
6.578179302605188e-01	9.204820e-01	-1.106238e+00
6.579179302605188e-01	9.797317e-01	-7.127434e-01
6.580179302605188e-01	9.999983e-01	-2.908970e-01
6.580656892231678e-01	9.956273e-01	-8.375499e-02
6.581422348314024e-01	9.697739e-01	2.486463e-01
6.582422348314024e-01	9.020508e-01	6.723796e-01
6.583422348314024e-01	7.984354e-01	1.069368e+00
6.584422348314024e-01	6.630507e-01	1.423819e+00
6.585422348314024e-01	5.012836e-01	1.721635e+00
6.586422348314024e-01	3.195706e-01	1.950967e+00
6.587422348314024e-01	1.251420e-01	2.102695e+00
6.588422348314024e-01	-7.426590e-02	2.170780e+00
6.589422348314024e-01	-2.707188e-01	2.152515e+00
6.590422348314023e-01	-4.563999e-01	2.048626e+00
6.591422348314023e-01	-6.239211e-01	1.863245e+00
6.592422348314023e-01	-7.666168e-01	1.603745e+00
6.593422348314023e-01	-8.788092e-01	1.280451e+00
6.594422348314023e-01	-9.560341e-01	9.062222e-01
6.595422348314023e-01	-9.952189e-01	4.959461e-01
6.596201181627835e-01	-9.983306e-01	1.614361e-01
6.596854508393353e-01	-9.823186e-01	-1.226937e-01
6.597854508393353e-01	-9.256170e-01	-5.510763e-01
6.598854508393353e-01	-8.320857e-01	-9.575379e-01
6.599854508393352e-01	-7.054460e-01	-1.325911e+00
6.600854508393352e-01	-5.507370e-01	-1.641542e+00
6.601854508393352e-01	-3.741144e-01	-1.891875e+00
6.602854508393352e-01	-1.826060e-01	-2.066953e+00
6.603854508393352e-01	1.616824e-02	-2.159811e+00
6.604854508393352e-01	2.142991e-01	-2.166754e+00
6.605854508393352e-01	4.039032e-01	-2.087505e+00
6.606854508393352e-01	5.774361e-01	-1.925218e+00
6.607854508393352e-01	7.279931e-01	-1.686346e+00
6.608854508393351e-01	8.495836e-01	-1.380393e+00
6.609854508393351e-01	9.373696e-01	-1.019530e+00
6.610854508393351e-01	9.878582e-01	-6.181107e-01
6.611814755208059e-01	9.993567e-01	-2.091926e-01
6.612399234348881e-01	9.883710e-01	4.493288e-02
6.613349114493737e-01	9.419364e-01	4.543215e-01
6.614349114493737e-01	8.565494e-01	8.672728e-01
6.615349114493737e-01	7.370808e-01	1.245726e+00
6.616349114493737e-01	5.882841e-01	1.574626e+00
6.617349114493737e-01	4.160798e-01	1.840890e+00
6.618349114493737e-01	2.273200e-01	2.033927e+00
6.619349114493737e-01	2.951512e-02	2.146056e+00
6.620349114493737e-01	-1.694641e-01	2.172818e+00
6.621349114493736e-01	-3.617004e-01	2.113147e+00
6.622349114493736e-01	-5.395449e-01	1.969417e+00
6.623349114493736e-01	-6.959211e-01	1.747344e+00
6.624349114493736e-01	-8.246070e-01	1.455764e+00
6.625349114493736e-01	-9.204821e-01	1.106275e+00
6.626349114493736e-01	-9.797317e-01	7.127808e-01
6.627349114493736e-01	-9.999983e-01	2.909344e-01
6.627826703763471e-01	-9.956272e-01	8.379236e-02
6.628592159977837e-01	-9.697739e-01	-2.486093e-01
6.629592159977837e-01	-9.020507e-01	-6.723435e-01
6.630592159977837e-01	-7.984354e-01	-1.069332e+00
6.631592159977837e-01	-6.630507e-01	-1.423785e+00
6.632592159977837e-01	-5.012835e-01	-1.721601e+00
6.633592159977837e-01	-3.195705e-01	-1.950935e+00
6.634592159977837e-01	-1.251419e-01	-2.102662e+00
6.635592159977837e-01	7.426596e-02	-2.170747e+00
6.636592159977837e-01	2.707188e-01	-2.152482e+00
6.637592159977836e-01	4.564000e-01	-2.048592e+00
6.638592159977836e-01	6.239212e-01	-1.863209e+00
6.639592159977836e-01	7.666168e-01	-1.603709e+00
6.640592159977836e-01	8.788092e-01	-1.280414e+00
6.641592159977836e-01	9.560341e-01	-9.061846e-01
6.642592159977836e-01	9.952189e-01	-4.959083e-01
6.643370993077129e-01	9.983306e-01	-1.613985e-01
6.644024319923274e-01	9.823186e-01	1.227310e-01
6.645024319923274e-01	9.256170e-01	5.511129e-01
6.646024319923274e-01	8.320857e-01	9.575737e-01
6.647024319923274e-01	7.054460e-01	1.325945e+00
6.648024319923274e-01	5.507370e-01	1.641575e+00
6.649024319923273e-01	3.741144e-01	1.891908e+00
6.650024319923273e-01	1.826059e-01	2.066986e+00
6.651024319923273e-01	-1.616828e-02	2.159843e+00
6.652024319923273e-01	-2.142992e-01	2.166787e+00
6.653024319923273e-01	-4.039032e-01	2.087539e+00
6.654024319923273e-01	-5.774361e-01	1.925252e+00
6.655024319923273e-01	-7.279931e-01	1.686382e+00
6.656024319923273e-01	-8.495837e-01	1.380430e+00
6.657024319923273e-01	-9.373696e-01	1.019567e+00
6.658024319923272e-01	-9.878582e-01	6.181483e-01
6.658984566608153e-01	-9.993567e-01	2.092301e-01
6.659569045798793e-01	-9.883710e-01	-4.489560e-02
6.660518926023857e-01	-9.419364e-01	-4.542848e-01
6.661518926023857e-01	-8.565494e-01	-8.672370e-01
6.662518926023857e-01	-7.370808e-01	-1.245691e+00
6.663518926023857e-01	-5.882841e-01	-1.574592e+00
6.664518926023857e-01	-4.160798e-01	-1.840857e+00
6.665518926023857e-01	-2.273199e-01	-2.033894e+00
6.666518926023857e-01	-2.951507e-02	-2.146024e+00
6.667518926023857e-01	1.694642e-01	-2.172785e+00
6.668518926023856e-01	3.617005e-01	-2.113113e+00
6.669518926023856e-01	5.395449e-01	-1.969382e+00
6.670518926023856e-01	6.959211e-01	-1.747309e+00
6.671518926023856e-01	8.246070e-01	-1.455728e+00
6.672518926023856e-01	9.204821e-01	-1.106238e+00
6.673518926023856e-01	9.797317e-01	-7.127431e-01
6.674518926023856e-01	9.999983e-01	-2.908966e-01
6.674996515162043e-01	9.956272e-01	-8.375484e-02
6.675761971425089e-01	9.697739e-01	2.486465e-01
6.676761971425089e-01	9.020507e-01	6.723799e-01
6.677761971425089e-01	7.984354e-01	1.069368e+00
6.678761971425089e-01	6.630507e-01	1.423819e+00
6.679761971425089e-01	5.012835e-01	1.721635e+00
6.680761971425089e-01	3.195705e-01	1.950967e+00
6.681761971425089e-01	1.251419e-01	2.102695e+00
6.682761971425089e-01	-7.426599e-02	2.170780e+00
6.683761971425088e-01	-2.707189e-01	2.152515e+00
6.684761971425088e-01	-4.564000e-01	2.048626e+00
6.685761971425088e-01	-6.239212e-01	1.863245e+00
6.686761971425088e-01	-7.666168e-01	1.603745e+00
6.687761971425088e-01	-8.788092e-01	1.280451e+00
6.688761971425088e-01	-9.560341e-01	9.062221e-01
6.689761971425088e-01	-9.952190e-01	4.959459e-01
6.690540804445281e-01	-9.983306e-01	1.614360e-01
6.691194131321156e-01	-9.823186e-01	-1.226938e-01
6.692194131321156e-01	-9.256170e-01	-5.510764e-01
6.693194131321156e-01	-8.320857e-01	-9.575380e-01
6.694194131321156e-01	-7.054459e-01	-1.325911e+00
6.695194131321156e-01	-5.507370e-01	-1.641542e+00
6.696194131321156e-01	-3.741143e-01	-1.891875e+00
6.697194131321156e-01	-1.826059e-01	-2.066953e+00
6.698194131321156e-01	1.616829e-02	-2.159811e+00
6.699194131321156e-01	2.142992e-01	-2.166754e+00
6.700194131321155e-01	4.039032e-01	-2.087505e+00
6.701194131321155e-01	5.774361e-01	-1.925218e+00
6.702194131321155e-01	7.279931e-01	-1.686346e+00
6.703194131321155e-01	8.495837e-01	-1.380393e+00
6.704194131321155e-01	9.373696e-01	-1.019530e+00
6.705194131321155e-01	9.878582e-01	-6.181106e-01
6.706154377958162e-01	9.993567e-01	-2.091925e-01
6.706738857167173e-01	9.883710e-01	4.493298e-02
6.707688737421813e-01	9.419364e-01	4.543216e-01
6.708688737421813e-01	8.565494e-01	8.672729e-01
6.709688737421813e-01	7.370808e-01	1.245726e+00
6.710688737421813e-01	5.882841e-01	1.574626e+00
6.711688737421813e-01	4.160798e-01	1.840890e+00
6.712688737421812e-01	2.273199e-01	2.033927e+00
6.713688737421812e-01	2.951506e-02	2.146056e+00
6.714688737421812e-01	-1.694642e-01	2.172818e+00
6.715688737421812e-01	-3.617005e-01	2.113147e+00
6.716688737421812e-01	-5.395449e-01	1.969417e+00
6.717688737421812e-01	-6.959211e-01	1.747344e+00
6.718688737421812e-01	-8.246070e-01	1.455764e+00
6.719688737421812e-01	-9.204821e-01	1.106275e+00
6.720688737421812e-01	-9.797317e-01	7.127807e-01
6.721688737421811e-01	-9.999983e-01	2.909342e-01
6.722166326511492e-01	-9.956272e-01	8.379233e-02
6.722931782792488e-01	-9.697739e-01	-2.486094e-01
6.723931782792488e-01	-9.020507e-01	-6.723436e-01
6.724931782792488e-01	-7.984354e-01	-1.069332e+00
6.725931782792488e-01	-6.630507e-01	-1.423785e+00
6.726931782792488e-01	-5.012835e-01	-1.721601e+00
6.727931782792488e-01	-3.195705e-01	-1.950935e+00
6.728931782792488e-01	-1.251419e-01	-2.102662e+00
6.729931782792488e-01	7.426599e-02	-2.170747e+00
6.730931782792487e-01	2.707189e-01	-2.152482e+00
6.731931782792487e-01	4.564000e-01	-2.048592e+00
6.732931782792487e-01	6.239212e-01	-1.863209e+00
6.733931782792487e-01	7.666168e-01	-1.603709e+00
6.734931782792487e-01	8.788092e-01	-1.280414e+00
6.735931782792487e-01	9.560341e-01	-9.061846e-01
6.736931782792487e-01	9.952190e-01	-4.959082e-01
6.737710615783512e-01	9.983306e-01	-1.613985e-01
6.738363942670351e-01	9.823186e-01	1.227311e-01
6.739363942670351e-01	9.256170e-01	5.511130e-01
6.740363942670351e-01	8.320857e-01	9.575737e-01
6.741363942670351e-01	7.054459e-01	1.325945e+00
6.742363942670351e-01	5.507369e-01	1.641575e+00
6.743363942670351e-01	3.741143e-01	1.891908e+00
6.744363942670351e-01	1.826059e-01	2.066986e+00
6.745363942670350e-01	-1.616830e-02	2.159843e+00
6.746363942670350e-01	-2.142992e-01	2.166787e+00
6.747363942670350e-01	-4.039032e-01	2.087539e+00
6.748363942670350e-01	-5.774361e-01	1.925252e+00
6.749363942670350e-01	-7.279931e-01	1.686382e+00
6.750363942670350e-01	-8.495837e-01	1.380430e+00
6.751363942670350e-01	-9.373696e-01	1.019567e+00
6.752363942670350e-01	-9.878582e-01	6.181483e-01
6.753324189289704e-01	-9.993567e-01	2.092301e-01
6.753908668505489e-01	-9.883710e-01	-4.489561e-02
6.754858548771036e-01	-9.419364e-01	-4.542848e-01
6.755858548771035e-01	-8.565494e-01	-8.672370e-01
6.756858548771035e-01	-7.370808e-01	-1.245691e+00
6.757858548771035e-01	-5.882841e-01	-1.574592e+00
6.758858548771035e-01	-4.160798e-01	-1.840857e+00
6.759858548771035e-01	-2.273199e-01	-2.033894e+00
6.760858548771035e-01	-2.951505e-02	-2.146024e+00
6.761858548771035e-01	1.694642e-01	-2.172785e+00
6.762858548771035e-01	3.617005e-01	-2.113113e+00
6.763858548771035e-01	5.395449e-01	-1.969382e+00
6.764858548771034e-01	6.959211e-01	-1.747309e+00
6.765858548771034e-01	8.246070e-01	-1.455728e+00
6.766858548771034e-01	9.204821e-01	-1.106238e+00
6.767858548771034e-01	9.797317e-01	-7.127430e-01
6.768858548771034e-01	9.999983e-01	-2.908966e-01
6.769336137842827e-01	9.956272e-01	-8.375481e-02
6.770101594130444e-01	9.697739e-01	2.486465e-01
6.771101594130444e-01	9.020507e-01	6.723799e-01
6.772101594130444e-01	7.984354e-01	1.069368e+00
6.773101594130444e-01	6.630507e-01	1.423819e+00
6.774101594130444e-01	5.012835e-01	1.721635e+00
6.775101594130444e-01	3.195705e-01	1.950968e+00
6.776101594130444e-01	1.251419e-01	2.102695e+00
6.777101594130444e-01	-7.426600e-02	2.170780e+00
6.778101594130443e-01	-2.707189e-01	2.152515e+00
6.779101594130443e-01	-4.564000e-01	2.048626e+00
6.780101594130443e-01	-6.239212e-01	1.863245e+00
6.781101594130443e-01	-7.666169e-01	1.603745e+00
6.782101594130443e-01	-8.788092e-01	1.280451e+00
6.783101594130443e-01	-9.560341e-01	9.062220e-01
6.784101594130443e-01	-9.952190e-01	4.959459e-01
6.784880427110712e-01	-9.983306e-01	1.614360e-01
6.785533754001594e-01	-9.823186e-01	-1.226938e-01
6.786533754001594e-01	-9.256170e-01	-5.510764e-01
6.787533754001593e-01	-8.320857e-01	-9.575380e-01
6.788533754001593e-01	-7.054459e-01	-1.325911e+00
6.789533754001593e-01	-5.507369e-01	-1.641542e+00
6.790533754001593e-01	-3.741143e-01	-1.891875e+00
6.791533754001593e-01	-1.826059e-01	-2.066953e+00
6.792533754001593e-01	1.616830e-02	-2.159811e+00
6.793533754001593e-01	2.142992e-01	-2.166754e+00
6.794533754001593e-01	4.039032e-01	-2.087505e+00
6.795533754001593e-01	5.774361e-01	-1.925217e+00
6.796533754001592e-01	7.279931e-01	-1.686346e+00
6.797533754001592e-01	8.495837e-01	-1.380393e+00
6.798533754001592e-01	9.373696e-01	-1.019530e+00
6.799533754001592e-01	9.878582e-01	-6.181105e-01
6.800494000614438e-01	9.993567e-01	-2.091925e-01
6.801078479832720e-01	9.883710e-01	4.493301e-02
6.802028360102287e-01	9.419364e-01	4.543217e-01
6.803028360102287e-01	8.565494e-01	8.672730e-01
6.804028360102287e-01	7.370808e-01	1.245726e+00
6.805028360102287e-01	5.882841e-01	1.574626e+00
6.806028360102286e-01	4.160798e-01	1.840890e+00
6.807028360102286e-01	2.273199e-01	2.033927e+00
6.808028360102286e-01	2.951505e-02	2.146056e+00
6.809028360102286e-01	-1.694642e-01	2.172818e+00
6.810028360102286e-01	-3.617005e-01	2.113147e+00
6.811028360102286e-01	-5.395449e-01	1.969417e+00
6.812028360102286e-01	-6.959211e-01	1.747344e+00
6.813028360102286e-01	-8.246070e-01	1.455764e+00
6.814028360102286e-01	-9.204821e-01	1.106275e+00
6.815028360102285e-01	-9.797317e-01	7.127807e-01
6.816028360102285e-01	-9.999983e-01	2.909342e-01
6.816505949167483e-01	-9.956272e-01	8.379233e-02
6.817271405457539e-01	-9.697739e-01	-2.486094e-01
6.818271405457539e-01	-9.020507e-01	-6.723436e-01
6.819271405457539e-01	-7.984354e-01	-1.069332e+00
6.820271405457539e-01	-6.630507e-01	-1.423785e+00
