time	V(senoidal)	V(vout)
2.665064990992690e+00	3.970959e-01	-5.218261e-02
2.665127160589663e+00	7.166406e-01	-7.942355e-02
2.665199483826501e+00	9.500493e-01	-9.566811e-02
2.665245693810836e+00	9.996340e-01	-9.588993e-02
2.665263399139180e+00	9.964582e-01	-9.376626e-02
2.665286808124820e+00	9.733756e-01	-8.913743e-02
2.665324729735250e+00	8.917761e-01	-7.752988e-02
2.665384977415928e+00	6.614183e-01	-5.043956e-02
2.665451645018957e+00	2.991706e-01	-1.229223e-02
2.665514059513018e+00	-8.822367e-02	2.566655e-02
2.665577924008553e+00	-4.702826e-01	6.053937e-02
2.665645126179498e+00	-7.906407e-01	8.688069e-02
2.665721354221394e+00	-9.838461e-01	9.837309e-02
2.665754255873691e+00	-9.996425e-01	9.654031e-02
2.665771929599328e+00	-9.905223e-01	9.381969e-02
2.665800664814932e+00	-9.497574e-01	8.692224e-02
2.665846963514706e+00	-8.200833e-01	7.001138e-02
2.665919187928862e+00	-4.862186e-01	3.296278e-02
2.665983907373930e+00	-1.009407e-01	-6.166081e-03
2.666052752676205e+00	3.254190e-01	-4.640055e-02
2.666115710915272e+00	6.646559e-01	-7.591804e-02
2.666195824083236e+00	9.426221e-01	-9.599134e-02
2.666244210247743e+00	9.993384e-01	-9.677080e-02
2.666262847254069e+00	9.967438e-01	-9.463346e-02
2.666285910658365e+00	9.746526e-01	-9.016161e-02
2.666323283025859e+00	8.958523e-01	-7.890925e-02
2.666382718228898e+00	6.719977e-01	-5.251066e-02
2.666449481065486e+00	3.121163e-01	-1.454744e-02
2.666511838668452e+00	-7.431597e-02	2.338303e-02
2.666575829192996e+00	-4.586264e-01	5.854156e-02
2.666642172034692e+00	-7.791404e-01	8.504935e-02
2.666711397017205e+00	-9.707288e-01	9.716010e-02
2.666750414863805e+00	-9.999966e-01	9.600878e-02
2.666765675530127e+00	-9.951535e-01	9.394343e-02
2.666790508839800e+00	-9.677831e-01	8.870830e-02
2.666830687369976e+00	-8.742179e-01	7.569232e-02
2.666894240752631e+00	-6.166695e-01	4.582944e-02
2.666960476964807e+00	-2.457861e-01	7.086533e-03
2.667022817353686e+00	1.428750e-01	-3.075827e-02
2.667086166083854e+00	5.153341e-01	-6.451061e-02
2.667156479607089e+00	8.322703e-01	-9.008608e-02
2.667226916619500e+00	9.895005e-01	-9.863836e-02
2.667256369539188e+00	9.991993e-01	-9.658765e-02
2.667275370570430e+00	9.873214e-01	-9.348074e-02
2.667306243943989e+00	9.382045e-01	-8.560553e-02
2.667355852079756e+00	7.868623e-01	-6.645650e-02
2.667432564935933e+00	4.111425e-01	-2.566683e-02
2.667497454744736e+00	1.599163e-02	1.381934e-02
2.667565036278128e+00	-3.973571e-01	5.224299e-02
2.667627204204588e+00	-7.168317e-01	7.947592e-02
2.667699488408698e+00	-9.500583e-01	9.570588e-02
2.667745695657753e+00	-9.996343e-01	9.592691e-02
2.667763399826069e+00	-9.964578e-01	9.380322e-02
2.667786809241765e+00	-9.733739e-01	8.917412e-02
2.667824731535308e+00	-8.917711e-01	7.756601e-02
2.667884980224591e+00	-6.614051e-01	5.047463e-02
2.667951636484156e+00	-2.992218e-01	1.233346e-02
2.668014047625682e+00	8.814928e-02	-2.562380e-02
2.668077910561565e+00	4.702080e-01	-6.049743e-02
2.668145106749381e+00	7.905659e-01	-8.683994e-02
2.668221344443202e+00	9.838350e-01	-9.833804e-02
2.668254252140038e+00	9.996431e-01	-9.650589e-02
2.668271923520588e+00	9.905275e-01	-9.378601e-02
2.668300654952997e+00	9.497768e-01	-8.689037e-02
2.668346947767599e+00	8.201399e-01	-6.998358e-02
2.668419164067408e+00	4.863496e-01	-3.294198e-02
2.668483884315235e+00	1.010849e-01	6.186474e-03
2.668552730758603e+00	-3.252888e-01	4.642317e-02
2.668615689686257e+00	-6.645562e-01	7.594428e-02
2.668695797412672e+00	-9.425662e-01	9.602290e-02
2.668744199372803e+00	-9.993359e-01	9.680613e-02
2.668762843207526e+00	-9.967458e-01	9.466854e-02
2.668785904077581e+00	-9.746619e-01	9.019766e-02
2.668823272415034e+00	-8.958819e-01	7.894760e-02
2.668882701645346e+00	-6.720749e-01	5.255374e-02
2.668949466092132e+00	-3.122057e-01	1.459111e-02
2.669011823264059e+00	7.421945e-02	-2.333921e-02
2.669075815037989e+00	4.585474e-01	-5.849986e-02
2.669142150766604e+00	7.790565e-01	-8.500817e-02
2.669211376202068e+00	9.706973e-01	-9.712411e-02
2.669250406744175e+00	9.999967e-01	-9.597450e-02
2.669265662308799e+00	9.951617e-01	-9.391041e-02
2.669290487351493e+00	9.678171e-01	-8.867852e-02
2.669330652814915e+00	8.743232e-01	-7.567030e-02
2.669394187215770e+00	6.169342e-01	-4.582262e-02
2.669460438137485e+00	2.460225e-01	-7.074565e-03
2.669522783024484e+00	-1.426616e-01	3.077407e-02
2.669586136996962e+00	-5.151775e-01	6.453306e-02
2.669656439037321e+00	-8.321289e-01	9.011222e-02
2.669726897263112e+00	-9.894829e-01	9.867507e-02
2.669756362216976e+00	-9.992011e-01	9.662519e-02
2.669775358651216e+00	-9.873333e-01	9.351980e-02
2.669806224630619e+00	-9.382465e-01	8.564830e-02
2.669855821381069e+00	-7.869813e-01	6.650747e-02
2.669932519058661e+00	-4.114052e-01	2.573090e-02
2.669997403726764e+00	-1.631214e-02	-1.375154e-02
2.670064990992680e+00	3.970959e-01	-5.218261e-02
2.670127160589654e+00	7.166406e-01	-7.942355e-02
2.670199483826501e+00	9.500493e-01	-9.566811e-02
2.670245693810836e+00	9.996340e-01	-9.588993e-02
2.670263399139180e+00	9.964582e-01	-9.376626e-02
2.670286808124820e+00	9.733756e-01	-8.913743e-02
2.670324729735252e+00	8.917761e-01	-7.752988e-02
2.670384977415930e+00	6.614183e-01	-5.043956e-02
2.670451645018959e+00	2.991706e-01	-1.229223e-02
2.670514059513021e+00	-8.822367e-02	2.566655e-02
2.670577924008555e+00	-4.702826e-01	6.053937e-02
2.670645126179502e+00	-7.906407e-01	8.688069e-02
2.670721354221396e+00	-9.838461e-01	9.837309e-02
2.670754255873692e+00	-9.996425e-01	9.654031e-02
2.670771929599328e+00	-9.905223e-01	9.381969e-02
2.670800664814933e+00	-9.497574e-01	8.692224e-02
2.670846963514708e+00	-8.200833e-01	7.001138e-02
2.670919187928865e+00	-4.862186e-01	3.296278e-02
2.670983907373932e+00	-1.009407e-01	-6.166081e-03
2.671052752676207e+00	3.254190e-01	-4.640055e-02
2.671115710915274e+00	6.646559e-01	-7.591804e-02
2.671195824083241e+00	9.426221e-01	-9.599134e-02
2.671244210247744e+00	9.993384e-01	-9.677080e-02
2.671262847254070e+00	9.967438e-01	-9.463346e-02
2.671285910658366e+00	9.746526e-01	-9.016161e-02
2.671323283025860e+00	8.958523e-01	-7.890925e-02
2.671382718228899e+00	6.719977e-01	-5.251066e-02
2.671449481065488e+00	3.121163e-01	-1.454744e-02
2.671511838668454e+00	-7.431597e-02	2.338303e-02
2.671575829192998e+00	-4.586264e-01	5.854156e-02
2.671642172034693e+00	-7.791404e-01	8.504935e-02
2.671711397017206e+00	-9.707288e-01	9.716010e-02
2.671750414863806e+00	-9.999966e-01	9.600878e-02
2.671765675530128e+00	-9.951535e-01	9.394343e-02
2.671790508839803e+00	-9.677831e-01	8.870830e-02
2.671830687369981e+00	-8.742179e-01	7.569232e-02
2.671894240752638e+00	-6.166695e-01	4.582944e-02
2.671960476964813e+00	-2.457861e-01	7.086533e-03
2.672022817353693e+00	1.428750e-01	-3.075827e-02
2.672086166083860e+00	5.153341e-01	-6.451061e-02
2.672156479607091e+00	8.322703e-01	-9.008608e-02
2.672226916619501e+00	9.895005e-01	-9.863836e-02
2.672256369539188e+00	9.991993e-01	-9.658765e-02
2.672275370570430e+00	9.873214e-01	-9.348074e-02
2.672306243943990e+00	9.382045e-01	-8.560553e-02
2.672355852079758e+00	7.868623e-01	-6.645650e-02
2.672432564935936e+00	4.111425e-01	-2.566683e-02
2.672497454744739e+00	1.599163e-02	1.381934e-02
2.672565036278125e+00	-3.973571e-01	5.224299e-02
2.672627204204585e+00	-7.168317e-01	7.947592e-02
2.672699488408694e+00	-9.500583e-01	9.570588e-02
2.672745695657751e+00	-9.996343e-01	9.592691e-02
2.672763399826068e+00	-9.964578e-01	9.380322e-02
2.672786809241764e+00	-9.733739e-01	8.917412e-02
2.672824731535307e+00	-8.917711e-01	7.756601e-02
2.672884980224588e+00	-6.614051e-01	5.047463e-02
2.672951636484155e+00	-2.992218e-01	1.233346e-02
2.673014047625681e+00	8.814928e-02	-2.562380e-02
2.673077910561564e+00	4.702080e-01	-6.049743e-02
2.673145106749377e+00	7.905659e-01	-8.683994e-02
2.673221344443200e+00	9.838350e-01	-9.833804e-02
2.673254252140037e+00	9.996431e-01	-9.650589e-02
2.673271923520586e+00	9.905275e-01	-9.378601e-02
2.673300654952994e+00	9.497768e-01	-8.689037e-02
2.673346947767595e+00	8.201399e-01	-6.998358e-02
2.673419164067401e+00	4.863496e-01	-3.294198e-02
2.673483884315227e+00	1.010849e-01	6.186474e-03
2.673552730758596e+00	-3.252888e-01	4.642317e-02
2.673615689686250e+00	-6.645562e-01	7.594428e-02
2.673695797412663e+00	-9.425662e-01	9.602290e-02
2.673744199372799e+00	-9.993359e-01	9.680613e-02
2.673762843207525e+00	-9.967458e-01	9.466854e-02
2.673785904077579e+00	-9.746619e-01	9.019766e-02
2.673823272415030e+00	-8.958819e-01	7.894760e-02
2.673882701645340e+00	-6.720749e-01	5.255374e-02
2.673949466092126e+00	-3.122057e-01	1.459111e-02
2.674011823264054e+00	7.421945e-02	-2.333921e-02
2.674075815037983e+00	4.585474e-01	-5.849986e-02
2.674142150766596e+00	7.790565e-01	-8.500817e-02
2.674211376202062e+00	9.706973e-01	-9.712411e-02
2.674250406744172e+00	9.999967e-01	-9.597450e-02
2.674265662308795e+00	9.951617e-01	-9.391041e-02
2.674290487351486e+00	9.678171e-01	-8.867852e-02
2.674330652814904e+00	8.743232e-01	-7.567030e-02
2.674394187215753e+00	6.169342e-01	-4.582262e-02
2.674460438137470e+00	2.460225e-01	-7.074565e-03
2.674522783024469e+00	-1.426616e-01	3.077407e-02
2.674586136996948e+00	-5.151775e-01	6.453306e-02
2.674656439037302e+00	-8.321289e-01	9.011222e-02
2.674726897263103e+00	-9.894829e-01	9.867507e-02
2.674756362216973e+00	-9.992011e-01	9.662519e-02
2.674775358651211e+00	-9.873333e-01	9.351980e-02
2.674806224630611e+00	-9.382465e-01	8.564830e-02
2.674855821381056e+00	-7.869813e-01	6.650747e-02
2.674932519058641e+00	-4.114052e-01	2.573090e-02
2.674997403726743e+00	-1.631214e-02	-1.375154e-02
2.675064990992658e+00	3.970959e-01	-5.218261e-02
2.675127160589633e+00	7.166406e-01	-7.942355e-02
2.675199483826495e+00	9.500493e-01	-9.566811e-02
2.675245693810834e+00	9.996340e-01	-9.588993e-02
2.675263399139179e+00	9.964582e-01	-9.376626e-02
2.675286808124818e+00	9.733756e-01	-8.913743e-02
2.675324729735248e+00	8.917761e-01	-7.752988e-02
2.675384977415924e+00	6.614183e-01	-5.043956e-02
2.675451645018954e+00	2.991706e-01	-1.229223e-02
2.675514059513015e+00	-8.822367e-02	2.566655e-02
2.675577924008550e+00	-4.702826e-01	6.053937e-02
2.675645126179496e+00	-7.906407e-01	8.688069e-02
2.675721354221393e+00	-9.838461e-01	9.837309e-02
2.675754255873691e+00	-9.996425e-01	9.654031e-02
2.675771929599326e+00	-9.905223e-01	9.381969e-02
2.675800664814930e+00	-9.497574e-01	8.692224e-02
2.675846963514702e+00	-8.200833e-01	7.001138e-02
2.675919187928856e+00	-4.862186e-01	3.296278e-02
2.675983907373923e+00	-1.009407e-01	-6.166081e-03
2.676052752676199e+00	3.254190e-01	-4.640055e-02
2.676115710915268e+00	6.646559e-01	-7.591804e-02
2.676195824083229e+00	9.426221e-01	-9.599134e-02
2.676244210247740e+00	9.993384e-01	-9.677080e-02
2.676262847254068e+00	9.967438e-01	-9.463346e-02
2.676285910658363e+00	9.746526e-01	-9.016161e-02
2.676323283025856e+00	8.958523e-01	-7.890925e-02
2.676382718228893e+00	6.719977e-01	-5.251066e-02
2.676449481065482e+00	3.121163e-01	-1.454744e-02
2.676511838668448e+00	-7.431597e-02	2.338303e-02
2.676575829192992e+00	-4.586264e-01	5.854156e-02
2.676642172034690e+00	-7.791404e-01	8.504935e-02
2.676711397017203e+00	-9.707288e-01	9.716010e-02
2.676750414863805e+00	-9.999966e-01	9.600878e-02
2.676765675530127e+00	-9.951535e-01	9.394343e-02
2.676790508839800e+00	-9.677831e-01	8.870830e-02
2.676830687369976e+00	-8.742179e-01	7.569232e-02
2.676894240752631e+00	-6.166695e-01	4.582944e-02
2.676960476964806e+00	-2.457861e-01	7.086533e-03
2.677022817353685e+00	1.428750e-01	-3.075827e-02
2.677086166083853e+00	5.153341e-01	-6.451061e-02
2.677156479607087e+00	8.322703e-01	-9.008608e-02
2.677226916619499e+00	9.895005e-01	-9.863836e-02
2.677256369539187e+00	9.991993e-01	-9.658765e-02
2.677275370570429e+00	9.873214e-01	-9.348074e-02
2.677306243943988e+00	9.382045e-01	-8.560553e-02
2.677355852079754e+00	7.868623e-01	-6.645650e-02
2.677432564935931e+00	4.111425e-01	-2.566683e-02
2.677497454744733e+00	1.599163e-02	1.381934e-02
2.677565036278119e+00	-3.973571e-01	5.224299e-02
2.677627204204580e+00	-7.168317e-01	7.947592e-02
2.677699488408694e+00	-9.500583e-01	9.570588e-02
2.677745695657751e+00	-9.996343e-01	9.592691e-02
2.677763399826069e+00	-9.964578e-01	9.380322e-02
2.677786809241765e+00	-9.733739e-01	8.917412e-02
2.677824731535308e+00	-8.917711e-01	7.756601e-02
2.677884980224590e+00	-6.614051e-01	5.047463e-02
2.677951636484155e+00	-2.992218e-01	1.233346e-02
2.678014047625681e+00	8.814928e-02	-2.562380e-02
2.678077910561564e+00	4.702080e-01	-6.049743e-02
2.678145106749378e+00	7.905659e-01	-8.683994e-02
2.678221344443200e+00	9.838350e-01	-9.833804e-02
2.678254252140037e+00	9.996431e-01	-9.650589e-02
2.678271923520587e+00	9.905275e-01	-9.378601e-02
2.678300654952995e+00	9.497768e-01	-8.689037e-02
2.678346947767595e+00	8.201399e-01	-6.998358e-02
2.678419164067402e+00	4.863496e-01	-3.294198e-02
2.678483884315229e+00	1.010849e-01	6.186474e-03
2.678552730758598e+00	-3.252888e-01	4.642317e-02
2.678615689686255e+00	-6.645562e-01	7.594428e-02
2.678695797412662e+00	-9.425662e-01	9.602290e-02
2.678744199372798e+00	-9.993359e-01	9.680613e-02
2.678762843207525e+00	-9.967458e-01	9.466854e-02
2.678785904077578e+00	-9.746619e-01	9.019766e-02
2.678823272415029e+00	-8.958819e-01	7.894760e-02
2.678882701645339e+00	-6.720749e-01	5.255374e-02
2.678949466092125e+00	-3.122057e-01	1.459111e-02
2.679011823264053e+00	7.421945e-02	-2.333921e-02
2.679075815037983e+00	4.585474e-01	-5.849986e-02
2.679142150766598e+00	7.790565e-01	-8.500817e-02
2.679211376202063e+00	9.706973e-01	-9.712411e-02
2.679250406744173e+00	9.999967e-01	-9.597450e-02
2.679265662308795e+00	9.951617e-01	-9.391041e-02
2.679290487351488e+00	9.678171e-01	-8.867852e-02
2.679330652814906e+00	8.743232e-01	-7.567030e-02
2.679394187215756e+00	6.169342e-01	-4.582262e-02
2.679460438137472e+00	2.460225e-01	-7.074565e-03
2.679522783024471e+00	-1.426616e-01	3.077407e-02
2.679586136996951e+00	-5.151775e-01	6.453306e-02
2.679656439037307e+00	-8.321289e-01	9.011222e-02
2.679726897263106e+00	-9.894829e-01	9.867507e-02
2.679756362216974e+00	-9.992011e-01	9.662519e-02
2.679775358651213e+00	-9.873333e-01	9.351980e-02
2.679806224630615e+00	-9.382465e-01	8.564830e-02
2.679855821381062e+00	-7.869813e-01	6.650747e-02
2.679932519058651e+00	-4.114052e-01	2.573090e-02
2.679997403726753e+00	-1.631214e-02	-1.375154e-02
2.680064990992667e+00	3.970959e-01	-5.218261e-02
2.680127160589645e+00	7.166406e-01	-7.942355e-02
2.680199483826505e+00	9.500493e-01	-9.566811e-02
2.680245693810837e+00	9.996340e-01	-9.588993e-02
2.680263399139180e+00	9.964582e-01	-9.376626e-02
2.680286808124820e+00	9.733756e-01	-8.913743e-02
2.680324729735251e+00	8.917761e-01	-7.752988e-02
2.680384977415929e+00	6.614183e-01	-5.043956e-02
2.680451645018958e+00	2.991706e-01	-1.229223e-02
2.680514059513019e+00	-8.822367e-02	2.566655e-02
2.680577924008554e+00	-4.702826e-01	6.053937e-02
2.680645126179499e+00	-7.906407e-01	8.688069e-02
2.680721354221395e+00	-9.838461e-01	9.837309e-02
2.680754255873691e+00	-9.996425e-01	9.654031e-02
2.680771929599328e+00	-9.905223e-01	9.381969e-02
2.680800664814932e+00	-9.497574e-01	8.692224e-02
2.680846963514706e+00	-8.200833e-01	7.001138e-02
2.680919187928863e+00	-4.862186e-01	3.296278e-02
2.680983907373930e+00	-1.009407e-01	-6.166081e-03
2.681052752676205e+00	3.254190e-01	-4.640055e-02
2.681115710915276e+00	6.646559e-01	-7.591804e-02
2.681195824083237e+00	9.426221e-01	-9.599134e-02
2.681244210247743e+00	9.993384e-01	-9.677080e-02
2.681262847254069e+00	9.967438e-01	-9.463346e-02
2.681285910658366e+00	9.746526e-01	-9.016161e-02
2.681323283025860e+00	8.958523e-01	-7.890925e-02
2.681382718228899e+00	6.719977e-01	-5.251066e-02
2.681449481065487e+00	3.121163e-01	-1.454744e-02
2.681511838668453e+00	-7.431597e-02	2.338303e-02
2.681575829192997e+00	-4.586264e-01	5.854156e-02
2.681642172034699e+00	-7.791404e-01	8.504935e-02
2.681711397017212e+00	-9.707288e-01	9.716010e-02
2.681750414863809e+00	-9.999966e-01	9.600878e-02
2.681765675530132e+00	-9.951535e-01	9.394343e-02
2.681790508839809e+00	-9.677831e-01	8.870830e-02
2.681830687369991e+00	-8.742179e-01	7.569232e-02
2.681894240752654e+00	-6.166695e-01	4.582944e-02
2.681960476964828e+00	-2.457861e-01	7.086533e-03
2.682022817353707e+00	1.428750e-01	-3.075827e-02
2.682086166083873e+00	5.153341e-01	-6.451061e-02
2.682156479607106e+00	8.322703e-01	-9.008608e-02
2.682226916619507e+00	9.895005e-01	-9.863836e-02
2.682256369539191e+00	9.991993e-01	-9.658765e-02
2.682275370570434e+00	9.873214e-01	-9.348074e-02
2.682306243943997e+00	9.382045e-01	-8.560553e-02
2.682355852079768e+00	7.868623e-01	-6.645650e-02
2.682432564935951e+00	4.111425e-01	-2.566683e-02
2.682497454744756e+00	1.599163e-02	1.381934e-02
2.682565036278147e+00	-3.973571e-01	5.224299e-02
2.682627204204604e+00	-7.168317e-01	7.947592e-02
2.682699488408694e+00	-9.500583e-01	9.570588e-02
2.682745695657751e+00	-9.996343e-01	9.592691e-02
2.682763399826069e+00	-9.964578e-01	9.380322e-02
2.682786809241764e+00	-9.733739e-01	8.917412e-02
2.682824731535307e+00	-8.917711e-01	7.756601e-02
2.682884980224588e+00	-6.614051e-01	5.047463e-02
2.682951636484154e+00	-2.992218e-01	1.233346e-02
2.683014047625680e+00	8.814928e-02	-2.562380e-02
2.683077910561563e+00	4.702080e-01	-6.049743e-02
2.683145106749382e+00	7.905659e-01	-8.683994e-02
2.683221344443202e+00	9.838350e-01	-9.833804e-02
2.683254252140038e+00	9.996431e-01	-9.650589e-02
2.683271923520588e+00	9.905275e-01	-9.378601e-02
2.683300654952997e+00	9.497768e-01	-8.689037e-02
2.683346947767600e+00	8.201399e-01	-6.998358e-02
2.683419164067409e+00	4.863496e-01	-3.294198e-02
2.683483884315236e+00	1.010849e-01	6.186474e-03
2.683552730758604e+00	-3.252888e-01	4.642317e-02
2.683615689686255e+00	-6.645562e-01	7.594428e-02
2.683695797412670e+00	-9.425662e-01	9.602290e-02
2.683744199372802e+00	-9.993359e-01	9.680613e-02
2.683762843207526e+00	-9.967458e-01	9.466854e-02
2.683785904077581e+00	-9.746619e-01	9.019766e-02
2.683823272415033e+00	-8.958819e-01	7.894760e-02
2.683882701645345e+00	-6.720749e-01	5.255374e-02
2.683949466092130e+00	-3.122057e-01	1.459111e-02
2.684011823264058e+00	7.421945e-02	-2.333921e-02
2.684075815037987e+00	4.585474e-01	-5.849986e-02
2.684142150766604e+00	7.790565e-01	-8.500817e-02
2.684211376202070e+00	9.706973e-01	-9.712411e-02
2.684250406744175e+00	9.999967e-01	-9.597450e-02
2.684265662308799e+00	9.951617e-01	-9.391041e-02
2.684290487351494e+00	9.678171e-01	-8.867852e-02
2.684330652814916e+00	8.743232e-01	-7.567030e-02
2.684394187215771e+00	6.169342e-01	-4.582262e-02
2.684460438137487e+00	2.460225e-01	-7.074565e-03
2.684522783024487e+00	-1.426616e-01	3.077407e-02
2.684586136996965e+00	-5.151775e-01	6.453306e-02
2.684656439037330e+00	-8.321289e-01	9.011222e-02
2.684726897263116e+00	-9.894829e-01	9.867507e-02
2.684756362216977e+00	-9.992011e-01	9.662519e-02
2.684775358651219e+00	-9.873333e-01	9.351980e-02
2.684806224630623e+00	-9.382465e-01	8.564830e-02
2.684855821381075e+00	-7.869813e-01	6.650747e-02
2.684932519058671e+00	-4.114052e-01	2.573090e-02
2.684997403726775e+00	-1.631214e-02	-1.375154e-02
2.685064990992682e+00	3.970959e-01	-5.218261e-02
2.685127160589654e+00	7.166406e-01	-7.942355e-02
2.685199483826502e+00	9.500493e-01	-9.566811e-02
2.685245693810836e+00	9.996340e-01	-9.588993e-02
2.685263399139180e+00	9.964582e-01	-9.376626e-02
2.685286808124820e+00	9.733756e-01	-8.913743e-02
2.685324729735250e+00	8.917761e-01	-7.752988e-02
2.685384977415928e+00	6.614183e-01	-5.043956e-02
2.685451645018957e+00	2.991706e-01	-1.229223e-02
2.685514059513018e+00	-8.822367e-02	2.566655e-02
2.685577924008554e+00	-4.702826e-01	6.053937e-02
2.685645126179502e+00	-7.906407e-01	8.688069e-02
2.685721354221397e+00	-9.838461e-01	9.837309e-02
2.685754255873692e+00	-9.996425e-01	9.654031e-02
2.685771929599329e+00	-9.905223e-01	9.381969e-02
2.685800664814934e+00	-9.497574e-01	8.692224e-02
2.685846963514709e+00	-8.200833e-01	7.001138e-02
2.685919187928867e+00	-4.862186e-01	3.296278e-02
2.685983907373934e+00	-1.009407e-01	-6.166081e-03
2.686052752676209e+00	3.254190e-01	-4.640055e-02
2.686115710915278e+00	6.646559e-01	-7.591804e-02
2.686195824083245e+00	9.426221e-01	-9.599134e-02
2.686244210247746e+00	9.993384e-01	-9.677080e-02
2.686262847254071e+00	9.967438e-01	-9.463346e-02
2.686285910658368e+00	9.746526e-01	-9.016161e-02
2.686323283025863e+00	8.958523e-01	-7.890925e-02
2.686382718228904e+00	6.719977e-01	-5.251066e-02
2.686449481065492e+00	3.121163e-01	-1.454744e-02
2.686511838668457e+00	-7.431597e-02	2.338303e-02
2.686575829193000e+00	-4.586264e-01	5.854156e-02
2.686642172034702e+00	-7.791404e-01	8.504935e-02
2.686711397017215e+00	-9.707288e-01	9.716010e-02
2.686750414863810e+00	-9.999966e-01	9.600878e-02
2.686765675530134e+00	-9.951535e-01	9.394343e-02
2.686790508839811e+00	-9.677831e-01	8.870830e-02
2.686830687369995e+00	-8.742179e-01	7.569232e-02
2.686894240752660e+00	-6.166695e-01	4.582944e-02
2.686960476964834e+00	-2.457861e-01	7.086533e-03
2.687022817353713e+00	1.428750e-01	-3.075827e-02
2.687086166083879e+00	5.153341e-01	-6.451061e-02
2.687156479607124e+00	8.322703e-01	-9.008608e-02
2.687226916619516e+00	9.895005e-01	-9.863836e-02
2.687256369539194e+00	9.991993e-01	-9.658765e-02
2.687275370570440e+00	9.873214e-01	-9.348074e-02
2.687306243944006e+00	9.382045e-01	-8.560553e-02
2.687355852079784e+00	7.868623e-01	-6.645650e-02
2.687432564935975e+00	4.111425e-01	-2.566683e-02
2.687497454744781e+00	1.599163e-02	1.381934e-02
2.687565036278162e+00	-3.973571e-01	5.224299e-02
2.687627204204623e+00	-7.168317e-01	7.947592e-02
2.687699488408705e+00	-9.500583e-01	9.570588e-02
2.687745695657755e+00	-9.996343e-01	9.592691e-02
2.687763399826070e+00	-9.964578e-01	9.380322e-02
2.687786809241766e+00	-9.733739e-01	8.917412e-02
2.687824731535311e+00	-8.917711e-01	7.756601e-02
2.687884980224594e+00	-6.614051e-01	5.047463e-02
2.687951636484160e+00	-2.992218e-01	1.233346e-02
2.688014047625686e+00	8.814928e-02	-2.562380e-02
2.688077910561568e+00	4.702080e-01	-6.049743e-02
2.688145106749384e+00	7.905659e-01	-8.683994e-02
2.688221344443203e+00	9.838350e-01	-9.833804e-02
2.688254252140038e+00	9.996431e-01	-9.650589e-02
2.688271923520588e+00	9.905275e-01	-9.378601e-02
2.688300654952998e+00	9.497768e-01	-8.689037e-02
2.688346947767600e+00	8.201399e-01	-6.998358e-02
2.688419164067410e+00	4.863496e-01	-3.294198e-02
2.688483884315236e+00	1.010849e-01	6.186474e-03
2.688552730758604e+00	-3.252888e-01	4.642317e-02
2.688615689686259e+00	-6.645562e-01	7.594428e-02
2.688695797412676e+00	-9.425662e-01	9.602290e-02
2.688744199372804e+00	-9.993359e-01	9.680613e-02
2.688762843207527e+00	-9.967458e-01	9.466854e-02
2.688785904077582e+00	-9.746619e-01	9.019766e-02
2.688823272415036e+00	-8.958819e-01	7.894760e-02
2.688882701645350e+00	-6.720749e-01	5.255374e-02
2.688949466092135e+00	-3.122057e-01	1.459111e-02
2.689011823264062e+00	7.421945e-02	-2.333921e-02
2.689075815037990e+00	4.585474e-01	-5.849986e-02
2.689142150766608e+00	7.790565e-01	-8.500817e-02
2.689211376202073e+00	9.706973e-01	-9.712411e-02
2.689250406744176e+00	9.999967e-01	-9.597450e-02
2.689265662308802e+00	9.951617e-01	-9.391041e-02
2.689290487351498e+00	9.678171e-01	-8.867852e-02
2.689330652814923e+00	8.743232e-01	-7.567030e-02
2.689394187215782e+00	6.169342e-01	-4.582262e-02
2.689460438137497e+00	2.460225e-01	-7.074565e-03
2.689522783024497e+00	-1.426616e-01	3.077407e-02
2.689586136996974e+00	-5.151775e-01	6.453306e-02
2.689656439037329e+00	-8.321289e-01	9.011222e-02
2.689726897263116e+00	-9.894829e-01	9.867507e-02
2.689756362216977e+00	-9.992011e-01	9.662519e-02
2.689775358651219e+00	-9.873333e-01	9.351980e-02
2.689806224630623e+00	-9.382465e-01	8.564830e-02
2.689855821381075e+00	-7.869813e-01	6.650747e-02
2.689932519058670e+00	-4.114052e-01	2.573090e-02
2.689997403726775e+00	-1.631214e-02	-1.375154e-02
2.690064990992687e+00	3.970959e-01	-5.218261e-02
2.690127160589662e+00	7.166406e-01	-7.942355e-02
2.690199483826504e+00	9.500493e-01	-9.566811e-02
2.690245693810837e+00	9.996340e-01	-9.588993e-02
2.690263399139180e+00	9.964582e-01	-9.376626e-02
2.690286808124820e+00	9.733756e-01	-8.913743e-02
2.690324729735252e+00	8.917761e-01	-7.752988e-02
2.690384977415931e+00	6.614183e-01	-5.043956e-02
2.690451645018960e+00	2.991706e-01	-1.229223e-02
2.690514059513021e+00	-8.822367e-02	2.566655e-02
2.690577924008556e+00	-4.702826e-01	6.053937e-02
2.690645126179505e+00	-7.906407e-01	8.688069e-02
2.690721354221397e+00	-9.838461e-01	9.837309e-02
2.690754255873692e+00	-9.996425e-01	9.654031e-02
2.690771929599329e+00	-9.905223e-01	9.381969e-02
2.690800664814934e+00	-9.497574e-01	8.692224e-02
2.690846963514709e+00	-8.200833e-01	7.001138e-02
2.690919187928867e+00	-4.862186e-01	3.296278e-02
2.690983907373934e+00	-1.009407e-01	-6.166081e-03
