Freq.	V(vout)
9.50604793656080e+03	(-5.95934933193888e+01dB,1.61683531551777e+02°)
9.52796164023450e+03	(-5.96284154341559e+01dB,1.61558259445289e+02°)
9.54992586021233e+03	(-5.96632635728764e+01dB,1.61432298360877e+02°)
9.57194071294641e+03	(-5.96980368594466e+01dB,1.61305646465913e+02°)
9.59400631515729e+03	(-5.97327344103524e+01dB,1.61178301966558e+02°)
9.61612278383460e+03	(-5.97673553346617e+01dB,1.61050263108747e+02°)
9.63829023623766e+03	(-5.98018987340576e+01dB,1.60921528179106e+02°)
9.66050878989608e+03	(-5.98363637028415e+01dB,1.60792095505944e+02°)
9.68277856261043e+03	(-5.98707493279548e+01dB,1.60661963460220e+02°)
9.70509967245283e+03	(-5.99050546889954e+01dB,1.60531130456538e+02°)
9.72747223776758e+03	(-5.99392788582442e+01dB,1.60399594954129e+02°)
9.74989637717179e+03	(-5.99734209006914e+01dB,1.60267355457849e+02°)
9.77237220955603e+03	(-6.00074798740542e+01dB,1.60134410519217e+02°)
9.79489985408490e+03	(-6.00414548288197e+01dB,1.60000758737395e+02°)
9.81747943019775e+03	(-6.00753448082715e+01dB,1.59866398760238e+02°)
9.84011105760924e+03	(-6.01091488485277e+01dB,1.59731329285311e+02°)
9.86279485631000e+03	(-6.01428659785716e+01dB,1.59595549060957e+02°)
9.88553094656728e+03	(-6.01764952203115e+01dB,1.59459056887293e+02°)
9.90831944892556e+03	(-6.02100355886040e+01dB,1.59321851617317e+02°)
9.93116048420722e+03	(-6.02434860913140e+01dB,1.59183932157936e+02°)
9.95405417351315e+03	(-6.02768457293683e+01dB,1.59045297471023e+02°)
9.97700063822340e+03	(-6.03101134967945e+01dB,1.58905946574526e+02°)
9.99999999999787e+03	(-6.03432883807947e+01dB,1.58765878543498e+02°)
1.00230523807769e+04	(-6.03763693617935e+01dB,1.58625092511214e+02°)
1.00461579027818e+04	(-6.04093554135110e+01dB,1.58483587670223e+02°)
1.00693166885159e+04	(-6.04422455030209e+01dB,1.58341363273470e+02°)
1.00925288607647e+04	(-6.04750385908238e+01dB,1.58198418635369e+02°)
1.01157945425968e+04	(-6.05077336309246e+01dB,1.58054753132901e+02°)
1.01391138573646e+04	(-6.05403295709045e+01dB,1.57910366206715e+02°)
1.01624869287048e+04	(-6.05728253520040e+01dB,1.57765257362233e+02°)
1.01859138805390e+04	(-6.06052199092041e+01dB,1.57619426170755e+02°)
1.02093948370746e+04	(-6.06375121713210e+01dB,1.57472872270551e+02°)
1.02329299228054e+04	(-6.06697010610902e+01dB,1.57325595367981e+02°)
1.02565192625119e+04	(-6.07017854952672e+01dB,1.57177595238593e+02°)
1.02801629812625e+04	(-6.07337643847208e+01dB,1.57028871728243e+02°)
1.03038612044140e+04	(-6.07656366345419e+01dB,1.56879424754187e+02°)
1.03276140576118e+04	(-6.07974011441457e+01dB,1.56729254306196e+02°)
1.03514216667912e+04	(-6.08290568073866e+01dB,1.56578360447652e+02°)
1.03752841581779e+04	(-6.08606025126671e+01dB,1.56426743316664e+02°)
1.03992016582884e+04	(-6.08920371430645e+01dB,1.56274403127147e+02°)
1.04231742939308e+04	(-6.09233595764414e+01dB,1.56121340169950e+02°)
1.04472021922058e+04	(-6.09545686855866e+01dB,1.55967554813908e+02°)
1.04712854805067e+04	(-6.09856633383340e+01dB,1.55813047506970e+02°)
1.04954242865210e+04	(-6.10166423977043e+01dB,1.55657818777255e+02°)
1.05196187382300e+04	(-6.10475047220402e+01dB,1.55501869234143e+02°)
1.05438689639103e+04	(-6.10782491651527e+01dB,1.55345199569344e+02°)
1.05681750921343e+04	(-6.11088745764630e+01dB,1.55187810557968e+02°)
1.05925372517706e+04	(-6.11393798011628e+01dB,1.55029703059563e+02°)
1.06169555719850e+04	(-6.11697636803633e+01dB,1.54870878019185e+02°)
1.06414301822409e+04	(-6.12000250512533e+01dB,1.54711336468437e+02°)
1.06659612123003e+04	(-6.12301627472750e+01dB,1.54551079526470e+02°)
1.06905487922243e+04	(-6.12601755982766e+01dB,1.54390108401053e+02°)
1.07151930523738e+04	(-6.12900624307002e+01dB,1.54228424389527e+02°)
1.07398941234101e+04	(-6.13198220677456e+01dB,1.54066028879855e+02°)
1.07646521362960e+04	(-6.13494533295692e+01dB,1.53902923351540e+02°)
1.07894672222960e+04	(-6.13789550334485e+01dB,1.53739109376670e+02°)
1.08143395129771e+04	(-6.14083259939900e+01dB,1.53574588620818e+02°)
1.08392691402097e+04	(-6.14375650233150e+01dB,1.53409362844005e+02°)
1.08642562361683e+04	(-6.14666709312567e+01dB,1.53243433901641e+02°)
1.08893009333320e+04	(-6.14956425255738e+01dB,1.53076803745387e+02°)
1.09144033644852e+04	(-6.15244786121494e+01dB,1.52909474424085e+02°)
1.09395636627186e+04	(-6.15531779951962e+01dB,1.52741448084650e+02°)
1.09647819614295e+04	(-6.15817394774920e+01dB,1.52572726972854e+02°)
1.09900583943228e+04	(-6.16101618605803e+01dB,1.52403313434230e+02°)
1.10153930954118e+04	(-6.16384439450097e+01dB,1.52233209914834e+02°)
1.10407861990184e+04	(-6.16665845305491e+01dB,1.52062418962082e+02°)
1.10662378397743e+04	(-6.16945824164293e+01dB,1.51890943225489e+02°)
1.10917481526216e+04	(-6.17224364015791e+01dB,1.51718785457413e+02°)
1.11173172728135e+04	(-6.17501452848586e+01dB,1.51545948513814e+02°)
1.11429453359149e+04	(-6.17777078653177e+01dB,1.51372435354889e+02°)
1.11686324778032e+04	(-6.18051229424283e+01dB,1.51198249045810e+02°)
1.11943788346691e+04	(-6.18323893163522e+01dB,1.51023392757316e+02°)
1.12201845430172e+04	(-6.18595057881821e+01dB,1.50847869766379e+02°)
1.12460497396668e+04	(-6.18864711602212e+01dB,1.50671683456726e+02°)
1.12719745617527e+04	(-6.19132842362271e+01dB,1.50494837319473e+02°)
1.12979591467255e+04	(-6.19399438216929e+01dB,1.50317334953601e+02°)
1.13240036323531e+04	(-6.19664487241140e+01dB,1.50139180066474e+02°)
1.13501081567207e+04	(-6.19927977532571e+01dB,1.49960376474324e+02°)
1.13762728582318e+04	(-6.20189897214534e+01dB,1.49780928102630e+02°)
1.14024978756092e+04	(-6.20450234438631e+01dB,1.49600838986581e+02°)
1.14287833478952e+04	(-6.20708977387682e+01dB,1.49420113271412e+02°)
1.14551294144529e+04	(-6.20966114278579e+01dB,1.49238755212741e+02°)
1.14815362149663e+04	(-6.21221633365249e+01dB,1.49056769176848e+02°)
1.15080038894419e+04	(-6.21475522941456e+01dB,1.48874159640982e+02°)
1.15345325782084e+04	(-6.21727771343975e+01dB,1.48690931193501e+02°)
1.15611224219185e+04	(-6.21978366955352e+01dB,1.48507088534146e+02°)
1.15877735615487e+04	(-6.22227298207047e+01dB,1.48322636474137e+02°)
1.16144861384009e+04	(-6.22474553582458e+01dB,1.48137579936282e+02°)
1.16412602941024e+04	(-6.22720121620021e+01dB,1.47951923955029e+02°)
1.16680961706071e+04	(-6.22963990916157e+01dB,1.47765673676543e+02°)
1.16949939101962e+04	(-6.23206150128550e+01dB,1.47578834358620e+02°)
1.17219536554788e+04	(-6.23446587979176e+01dB,1.47391411370665e+02°)
1.17489755493927e+04	(-6.23685293257434e+01dB,1.47203410193590e+02°)
1.17760597352055e+04	(-6.23922254823336e+01dB,1.47014836419661e+02°)
1.18032063565147e+04	(-6.24157461610655e+01dB,1.46825695752310e+02°)
1.18304155572491e+04	(-6.24390902630182e+01dB,1.46635994005871e+02°)
1.18576874816690e+04	(-6.24622566972800e+01dB,1.46445737105350e+02°)
1.18850222743676e+04	(-6.24852443812775e+01dB,1.46254931086067e+02°)
1.19124200802712e+04	(-6.25080522410956e+01dB,1.46063582093280e+02°)
1.19398810446401e+04	(-6.25306792117997e+01dB,1.45871696381772e+02°)
1.19674053130698e+04	(-6.25531242377532e+01dB,1.45679280315401e+02°)
1.19949930314912e+04	(-6.25753862729449e+01dB,1.45486340366569e+02°)
1.20226443461715e+04	(-6.25974642813129e+01dB,1.45292883115648e+02°)
1.20503594037154e+04	(-6.26193572370654e+01dB,1.45098915250387e+02°)
1.20781383510652e+04	(-6.26410641249972e+01dB,1.44904443565271e+02°)
1.21059813355022e+04	(-6.26625839408256e+01dB,1.44709474960757e+02°)
1.21338885046471e+04	(-6.26839156914933e+01dB,1.44514016442595e+02°)
1.21618600064610e+04	(-6.27050583955039e+01dB,1.44318075120957e+02°)
1.21898959892460e+04	(-6.27260110832357e+01dB,1.44121658209605e+02°)
1.22179966016461e+04	(-6.27467727972571e+01dB,1.43924773025000e+02°)
1.22461619926478e+04	(-6.27673425926481e+01dB,1.43727426985321e+02°)
1.22743923115814e+04	(-6.27877195373118e+01dB,1.43529627609486e+02°)
1.23026877081211e+04	(-6.28079027122877e+01dB,1.43331382516089e+02°)
1.23310483322864e+04	(-6.28278912120600e+01dB,1.43132699422315e+02°)
1.23594743344424e+04	(-6.28476841448755e+01dB,1.42933586142741e+02°)
1.23879658653010e+04	(-6.28672806330395e+01dB,1.42734050588185e+02°)
1.24165230759214e+04	(-6.28866798132252e+01dB,1.42534100764430e+02°)
1.24451461177111e+04	(-6.29058808367704e+01dB,1.42333744770939e+02°)
1.24738351424267e+04	(-6.29248828699761e+01dB,1.42132990799507e+02°)
1.25025903021745e+04	(-6.29436850943995e+01dB,1.41931847132866e+02°)
1.25314117494114e+04	(-6.29622867071536e+01dB,1.41730322143200e+02°)
1.25602996369460e+04	(-6.29806869211803e+01dB,1.41528424290718e+02°)
1.25892541179389e+04	(-6.29988849655394e+01dB,1.41326162122090e+02°)
1.26182753459039e+04	(-6.30168800856913e+01dB,1.41123544268836e+02°)
1.26473634747087e+04	(-6.30346715437614e+01dB,1.40920579445752e+02°)
1.26765186585757e+04	(-6.30522586188225e+01dB,1.40717276449166e+02°)
1.27057410520826e+04	(-6.30696406071445e+01dB,1.40513644155293e+02°)
1.27350308101638e+04	(-6.30868168224723e+01dB,1.40309691518381e+02°)
1.27643880881106e+04	(-6.31037865962646e+01dB,1.40105427568983e+02°)
1.27938130415724e+04	(-6.31205492779529e+01dB,1.39900861412059e+02°)
1.28233058265574e+04	(-6.31371042351843e+01dB,1.39696002225078e+02°)
1.28528665994333e+04	(-6.31534508540500e+01dB,1.39490859256152e+02°)
1.28824955169285e+04	(-6.31695885393335e+01dB,1.39285441821963e+02°)
1.29121927361325e+04	(-6.31855167147286e+01dB,1.39079759305791e+02°)
1.29419584144970e+04	(-6.32012348230580e+01dB,1.38873821155477e+02°)
1.29717927098367e+04	(-6.32167423264811e+01dB,1.38667636881360e+02°)
1.30016957803300e+04	(-6.32320387067204e+01dB,1.38461216054035e+02°)
1.30316677845201e+04	(-6.32471234652400e+01dB,1.38254568302325e+02°)
1.30617088813155e+04	(-6.32619961234494e+01dB,1.38047703311012e+02°)
1.30918192299912e+04	(-6.32766562228922e+01dB,1.37840630818592e+02°)
1.31219989901891e+04	(-6.32911033254118e+01dB,1.37633360615101e+02°)
1.31522483219195e+04	(-6.33053370133405e+01dB,1.37425902539704e+02°)
1.31825673855612e+04	(-6.33193568896433e+01dB,1.37218266478502e+02°)
1.32129563418628e+04	(-6.33331625780925e+01dB,1.37010462362064e+02°)
1.32434153519437e+04	(-6.33467537234066e+01dB,1.36802500163115e+02°)
1.32739445772945e+04	(-6.33601299913861e+01dB,1.36594389894153e+02°)
1.33045441797780e+04	(-6.33732910690553e+01dB,1.36386141604974e+02°)
1.33352143216303e+04	(-6.33862366647837e+01dB,1.36177765380227e+02°)
1.33659551654615e+04	(-6.33989665083906e+01dB,1.35969271337029e+02°)
1.33967668742564e+04	(-6.34114803512763e+01dB,1.35760669622317e+02°)
1.34276496113757e+04	(-6.34237779664947e+01dB,1.35551970410507e+02°)
1.34586035405565e+04	(-6.34358591488579e+01dB,1.35343183900883e+02°)
1.34896288259136e+04	(-6.34477237150217e+01dB,1.35134320315029e+02°)
1.35207256319398e+04	(-6.34593715035413e+01dB,1.34925389894392e+02°)
1.35518941235074e+04	(-6.34708023749588e+01dB,1.34716402897561e+02°)
1.35831344658685e+04	(-6.34820162118351e+01dB,1.34507369597847e+02°)
1.36144468246565e+04	(-6.34930129188152e+01dB,1.34298300280577e+02°)
1.36458313658862e+04	(-6.35037924226530e+01dB,1.34089205240585e+02°)
1.36772882559555e+04	(-6.35143546722522e+01dB,1.33880094779527e+02°)
1.37088176616455e+04	(-6.35246996386725e+01dB,1.33670979203379e+02°)
1.37404197501221e+04	(-6.35348273151497e+01dB,1.33461868819765e+02°)
1.37720946889364e+04	(-6.35447377170957e+01dB,1.33252773935357e+02°)
1.38038426460258e+04	(-6.35544308820903e+01dB,1.33043704853286e+02°)
1.38356637897148e+04	(-6.35639068698645e+01dB,1.32834671870534e+02°)
1.38675582887158e+04	(-6.35731657622764e+01dB,1.32625685275333e+02°)
1.38995263121305e+04	(-6.35822076632772e+01dB,1.32416755344565e+02°)
1.39315680294500e+04	(-6.35910326988669e+01dB,1.32207892341187e+02°)
1.39636836105563e+04	(-6.35996410170483e+01dB,1.31999106511605e+02°)
1.39958732257231e+04	(-6.36080327877544e+01dB,1.31790408083201e+02°)
1.40281370456165e+04	(-6.36162082027897e+01dB,1.31581807261681e+02°)
1.40604752412960e+04	(-6.36241674757535e+01dB,1.31373314228538e+02°)
1.40928879842156e+04	(-6.36319108419387e+01dB,1.31164939138616e+02°)
1.41253754462244e+04	(-6.36394385582525e+01dB,1.30956692117474e+02°)
1.41579377995677e+04	(-6.36467509031030e+01dB,1.30748583258980e+02°)
1.41905752168878e+04	(-6.36538481762905e+01dB,1.30540622622787e+02°)
1.42232878712250e+04	(-6.36607306988849e+01dB,1.30332820231901e+02°)
1.42560759360187e+04	(-6.36673988131017e+01dB,1.30125186070213e+02°)
1.42889395851079e+04	(-6.36738528821577e+01dB,1.29917730080138e+02°)
1.43218789927323e+04	(-6.36800932901307e+01dB,1.29710462160199e+02°)
1.43548943335334e+04	(-6.36861204418068e+01dB,1.29503392162670e+02°)
1.43879857825553e+04	(-6.36919347625162e+01dB,1.29296529891265e+02°)
1.44211535152455e+04	(-6.36975366979726e+01dB,1.29089885098782e+02°)
1.44543977074561e+04	(-6.37029267140886e+01dB,1.28883467484904e+02°)
1.44877185354444e+04	(-6.37081052967992e+01dB,1.28677286693897e+02°)
1.45211161758742e+04	(-6.37130729518675e+01dB,1.28471352312449e+02°)
1.45545908058164e+04	(-6.37178302046894e+01dB,1.28265673867469e+02°)
1.45881426027502e+04	(-6.37223776000913e+01dB,1.28060260823940e+02°)
1.46217717445639e+04	(-6.37267157021194e+01dB,1.27855122582814e+02°)
1.46554784095559e+04	(-6.37308450938148e+01dB,1.27650268479006e+02°)
1.46892627764354e+04	(-6.37347663770014e+01dB,1.27445707779275e+02°)
1.47231250243239e+04	(-6.37384801720521e+01dB,1.27241449680265e+02°)
1.47570653327557e+04	(-6.37419871176439e+01dB,1.27037503306634e+02°)
1.47910838816788e+04	(-6.37452878705312e+01dB,1.26833877709021e+02°)
1.48251808514562e+04	(-6.37483831052914e+01dB,1.26630581862235e+02°)
1.48593564228668e+04	(-6.37512735140663e+01dB,1.26427624663488e+02°)
1.48936107771058e+04	(-6.37539598063192e+01dB,1.26225014930482e+02°)
1.49279440957866e+04	(-6.37564427085563e+01dB,1.26022761399809e+02°)
1.49623565609410e+04	(-6.37587229640686e+01dB,1.25820872725173e+02°)
1.49968483550204e+04	(-6.37608013326601e+01dB,1.25619357475738e+02°)
1.50314196608969e+04	(-6.37626785903588e+01dB,1.25418224134640e+02°)
1.50660706618641e+04	(-6.37643555291558e+01dB,1.25217481097239e+02°)
1.51008015416381e+04	(-6.37658329567011e+01dB,1.25017136669802e+02°)
1.51356124843587e+04	(-6.37671116960281e+01dB,1.24817199067901e+02°)
1.51705036745900e+04	(-6.37681925852502e+01dB,1.24617676415117e+02°)
1.52054752973216e+04	(-6.37690764772757e+01dB,1.24418576741557e+02°)
1.52405275379695e+04	(-6.37697642395000e+01dB,1.24219907982641e+02°)
1.52756605823773e+04	(-6.37702567535074e+01dB,1.24021677977779e+02°)
1.53108746168169e+04	(-6.37705549147686e+01dB,1.23823894469145e+02°)
1.53461698279895e+04	(-6.37706596323269e+01dB,1.23626565100547e+02°)
1.53815464030269e+04	(-6.37705718284926e+01dB,1.23429697416290e+02°)
1.54170045294921e+04	(-6.37702924385346e+01dB,1.23233298860059e+02°)
1.54525443953807e+04	(-6.37698224103552e+01dB,1.23037376774010e+02°)
1.54881661891214e+04	(-6.37691627041863e+01dB,1.22841938397678e+02°)
1.55238700995774e+04	(-6.37683142922645e+01dB,1.22646990867138e+02°)
1.55596563160473e+04	(-6.37672781585219e+01dB,1.22452541214031e+02°)
1.55955250282660e+04	(-6.37660552982485e+01dB,1.22258596364937e+02°)
1.56314764264060e+04	(-6.37646467177947e+01dB,1.22065163140338e+02°)
1.56675107010780e+04	(-6.37630534342295e+01dB,1.21872248254137e+02°)
1.57036280433320e+04	(-6.37612764750344e+01dB,1.21679858312786e+02°)
1.57398286446587e+04	(-6.37593168777684e+01dB,1.21487999814812e+02°)
1.57761126969900e+04	(-6.37571756897540e+01dB,1.21296679150142e+02°)
1.58124803927003e+04	(-6.37548539677518e+01dB,1.21105902599603e+02°)
1.58489319246076e+04	(-6.37523527776353e+01dB,1.20915676334464e+02°)
1.58854674859742e+04	(-6.37496731940766e+01dB,1.20726006415938e+02°)
1.59220872705081e+04	(-6.37468163002183e+01dB,1.20536898794841e+02°)
1.59587914723637e+04	(-6.37437831873539e+01dB,1.20348359311252e+02°)
1.59955802861431e+04	(-6.37405749546125e+01dB,1.20160393694168e+02°)
1.60324539068968e+04	(-6.37371927086336e+01dB,1.19973007561316e+02°)
1.60694125301252e+04	(-6.37336375632565e+01dB,1.19786206418886e+02°)
1.61064563517791e+04	(-6.37299106391961e+01dB,1.19599995661443e+02°)
1.61435855682612e+04	(-6.37260130637387e+01dB,1.19414380571705e+02°)
1.61808003764270e+04	(-6.37219459704189e+01dB,1.19229366320574e+02°)
1.62181009735857e+04	(-6.37177104987170e+01dB,1.19044957967016e+02°)
1.62554875575012e+04	(-6.37133077937427e+01dB,1.18861160458158e+02°)
1.62929603263936e+04	(-6.37087390059349e+01dB,1.18677978629248e+02°)
1.63305194789397e+04	(-6.37040052907525e+01dB,1.18495417203803e+02°)
1.63681652142744e+04	(-6.36991078083752e+01dB,1.18313480793719e+02°)
1.64058977319917e+04	(-6.36940477233998e+01dB,1.18132173899467e+02°)
1.64437172321456e+04	(-6.36888262045475e+01dB,1.17951500910258e+02°)
1.64816239152514e+04	(-6.36834444243647e+01dB,1.17771466104358e+02°)
1.65196179822864e+04	(-6.36779035589405e+01dB,1.17592073649239e+02°)
1.65576996346916e+04	(-6.36722047876045e+01dB,1.17413327602087e+02°)
1.65958690743719e+04	(-6.36663492926545e+01dB,1.17235231909983e+02°)
1.66341265036979e+04	(-6.36603382590635e+01dB,1.17057790410426e+02°)
1.66724721255069e+04	(-6.36541728742119e+01dB,1.16881006831617e+02°)
1.67109061431033e+04	(-6.36478543276011e+01dB,1.16704884793050e+02°)
1.67494287602606e+04	(-6.36413838105863e+01dB,1.16529427805938e+02°)
1.67880401812218e+04	(-6.36347625161084e+01dB,1.16354639273720e+02°)
1.68267406107009e+04	(-6.36279916384282e+01dB,1.16180522492616e+02°)
1.68655302538836e+04	(-6.36210723728616e+01dB,1.16007080652267e+02°)
1.69044093164288e+04	(-6.36140059155299e+01dB,1.15834316836220e+02°)
1.69433780044695e+04	(-6.36067934630970e+01dB,1.15662234022674e+02°)
1.69824365246136e+04	(-6.35994362125235e+01dB,1.15490835085135e+02°)
1.70215850839457e+04	(-6.35919353608229e+01dB,1.15320122793010e+02°)
1.70608238900274e+04	(-6.35842921048138e+01dB,1.15150099812441e+02°)
1.71001531508990e+04	(-6.35765076408890e+01dB,1.14980768706935e+02°)
1.71395730750804e+04	(-6.35685831647736e+01dB,1.14812131938234e+02°)
1.71790838715720e+04	(-6.35605198713023e+01dB,1.14644191866994e+02°)
1.72186857498562e+04	(-6.35523189541890e+01dB,1.14476950753673e+02°)
1.72583789198981e+04	(-6.35439816058071e+01dB,1.14310410759313e+02°)
1.72981635921471e+04	(-6.35355090169717e+01dB,1.14144573946409e+02°)
1.73380399775375e+04	(-6.35269023767258e+01dB,1.13979442279782e+02°)
1.73780082874898e+04	(-6.35181628721363e+01dB,1.13815017627387e+02°)
1.74180687339122e+04	(-6.35092916880797e+01dB,1.13651301761384e+02°)
1.74582215292011e+04	(-6.35002900070497e+01dB,1.13488296358905e+02°)
1.74984668862426e+04	(-6.34911590089634e+01dB,1.13326003002979e+02°)
1.75388050184136e+04	(-6.34818998709578e+01dB,1.13164423183679e+02°)
1.75792361395829e+04	(-6.34725137672162e+01dB,1.13003558298848e+02°)
1.76197604641123e+04	(-6.34630018687764e+01dB,1.12843409655226e+02°)
1.76603782068576e+04	(-6.34533653433545e+01dB,1.12683978469405e+02°)
1.77010895831702e+04	(-6.34436053551706e+01dB,1.12525265868845e+02°)
1.77418948088976e+04	(-6.34337230647798e+01dB,1.12367272892852e+02°)
1.77827941003852e+04	(-6.34237196289056e+01dB,1.12210000493623e+02°)
1.78237876744769e+04	(-6.34135962002756e+01dB,1.12053449537349e+02°)
1.78648757485165e+04	(-6.34033539274678e+01dB,1.11897620805174e+02°)
1.79060585403489e+04	(-6.33929939547586e+01dB,1.11742514994260e+02°)
1.79473362683212e+04	(-6.33825174219693e+01dB,1.11588132718908e+02°)
1.79887091512838e+04	(-6.33719254643260e+01dB,1.11434474511569e+02°)
1.80301774085916e+04	(-6.33612192123163e+01dB,1.11281540823961e+02°)
1.80717412601052e+04	(-6.33503997915554e+01dB,1.11129332028118e+02°)
1.81134009261919e+04	(-6.33394683226502e+01dB,1.10977848417540e+02°)
1.81551566277272e+04	(-6.33284259210776e+01dB,1.10827090208183e+02°)
1.81970085860957e+04	(-6.33172736970551e+01dB,1.10677057539630e+02°)
1.82389570231922e+04	(-6.33060127554223e+01dB,1.10527750476208e+02°)
1.82810021614233e+04	(-6.32946441955263e+01dB,1.10379169008017e+02°)
1.83231442237080e+04	(-6.32831691111080e+01dB,1.10231313052101e+02°)
1.83653834334793e+04	(-6.32715885901953e+01dB,1.10084182453527e+02°)
1.84077200146854e+04	(-6.32599037150000e+01dB,1.09937776986466e+02°)
1.84501541917905e+04	(-6.32481155618125e+01dB,1.09792096355395e+02°)
1.84926861897766e+04	(-6.32362252009126e+01dB,1.09647140196070e+02°)
1.85353162341439e+04	(-6.32242336964715e+01dB,1.09502908076730e+02°)
1.85780445509128e+04	(-6.32121421064628e+01dB,1.09359399499208e+02°)
1.86208713666244e+04	(-6.31999514825804e+01dB,1.09216613899972e+02°)
1.86637969083424e+04	(-6.31876628701537e+01dB,1.09074550651280e+02°)
1.87068214036537e+04	(-6.31752773080696e+01dB,1.08933209062271e+02°)
1.87499450806699e+04	(-6.31627958287011e+01dB,1.08792588380014e+02°)
1.87931681680284e+04	(-6.31502194578294e+01dB,1.08652687790733e+02°)
1.88364908948937e+04	(-6.31375492145830e+01dB,1.08513506420731e+02°)
1.88799134909586e+04	(-6.31247861113679e+01dB,1.08375043337625e+02°)
1.89234361864454e+04	(-6.31119311538106e+01dB,1.08237297551300e+02°)
1.89670592121071e+04	(-6.30989853406957e+01dB,1.08100268015125e+02°)
1.90107827992287e+04	(-6.30859496639152e+01dB,1.07963953626896e+02°)
1.90546071796281e+04	(-6.30728251084133e+01dB,1.07828353229991e+02°)
1.90985325856580e+04	(-6.30596126521408e+01dB,1.07693465614398e+02°)
1.91425592502065e+04	(-6.30463132660066e+01dB,1.07559289517801e+02°)
1.91866874066985e+04	(-6.30329279138377e+01dB,1.07425823626563e+02°)
1.92309172890972e+04	(-6.30194575523391e+01dB,1.07293066576842e+02°)
1.92752491319050e+04	(-6.30059031310543e+01dB,1.07161016955602e+02°)
1.93196831701648e+04	(-6.29922655923341e+01dB,1.07029673301638e+02°)
1.93642196394616e+04	(-6.29785458713055e+01dB,1.06899034106585e+02°)
1.94088587759233e+04	(-6.29647448958404e+01dB,1.06769097815970e+02°)
1.94536008162222e+04	(-6.29508635865341e+01dB,1.06639862830143e+02°)
1.94984459975760e+04	(-6.29369028566750e+01dB,1.06511327505410e+02°)
1.95433945577495e+04	(-6.29228636122327e+01dB,1.06383490154862e+02°)
1.95884467350554e+04	(-6.29087467518309e+01dB,1.06256349049490e+02°)
1.96336027683560e+04	(-6.28945531667387e+01dB,1.06129902419048e+02°)
1.96788628970639e+04	(-6.28802837408525e+01dB,1.06004148453099e+02°)
1.97242273611440e+04	(-6.28659393506855e+01dB,1.05879085301949e+02°)
1.97696964011141e+04	(-6.28515208653602e+01dB,1.05754711077568e+02°)
1.98152702580464e+04	(-6.28370291466010e+01dB,1.05631023854530e+02°)
1.98609491735692e+04	(-6.28224650487287e+01dB,1.05508021670955e+02°)
1.99067333898673e+04	(-6.28078294186577e+01dB,1.05385702529452e+02°)
1.99526231496842e+04	(-6.27931230958990e+01dB,1.05264064397922e+02°)
1.99986186963229e+04	(-6.27783469125571e+01dB,1.05143105210571e+02°)
2.00447202736470e+04	(-6.27635016933350e+01dB,1.05022822868756e+02°)
2.00909281260827e+04	(-6.27485882555394e+01dB,1.04903215241867e+02°)
2.01372424986193e+04	(-6.27336074090906e+01dB,1.04784280168128e+02°)
2.01836636368110e+04	(-6.27185599565270e+01dB,1.04666015455557e+02°)
2.02301917867781e+04	(-6.27034466930197e+01dB,1.04548418882716e+02°)
2.02768271952082e+04	(-6.26882684063803e+01dB,1.04431488199661e+02°)
2.03235701093575e+04	(-6.26730258770794e+01dB,1.04315221128645e+02°)
2.03704207770525e+04	(-6.26577198782604e+01dB,1.04199615364989e+02°)
2.04173794466906e+04	(-6.26423511757552e+01dB,1.04084668577922e+02°)
2.04644463672420e+04	(-6.26269205281061e+01dB,1.03970378411280e+02°)
2.05116217882509e+04	(-6.26114286865818e+01dB,1.03856742484408e+02°)
2.05589059598367e+04	(-6.25958763952023e+01dB,1.03743758392805e+02°)
2.06062991326953e+04	(-6.25802643907593e+01dB,1.03631423709008e+02°)
2.06538015581005e+04	(-6.25645934028433e+01dB,1.03519735983205e+02°)
2.07014134879057e+04	(-6.25488641538638e+01dB,1.03408692744173e+02°)
2.07491351745443e+04	(-6.25330773590828e+01dB,1.03298291499766e+02°)
2.07969668710322e+04	(-6.25172337266367e+01dB,1.03188529737840e+02°)
2.08449088309681e+04	(-6.25013339575678e+01dB,1.03079404926837e+02°)
2.08929613085356e+04	(-6.24853787458539e+01dB,1.02970914516570e+02°)
2.09411245585041e+04	(-6.24693687784408e+01dB,1.02863055938803e+02°)
2.09893988362304e+04	(-6.24533047352721e+01dB,1.02755826608039e+02°)
2.10377843976599e+04	(-6.24371872893239e+01dB,1.02649223922114e+02°)
2.10862814993280e+04	(-6.24210171066376e+01dB,1.02543245262900e+02°)
2.11348903983616e+04	(-6.24047948463569e+01dB,1.02437887996883e+02°)
2.11836113524801e+04	(-6.23885211607616e+01dB,1.02333149475884e+02°)
2.12324446199973e+04	(-6.23721966953040e+01dB,1.02229027037641e+02°)
2.12813904598222e+04	(-6.23558220886500e+01dB,1.02125518006390e+02°)
2.13304491314608e+04	(-6.23393979727121e+01dB,1.02022619693542e+02°)
2.13796208950174e+04	(-6.23229249726930e+01dB,1.01920329398204e+02°)
2.14289060111956e+04	(-6.23064037071213e+01dB,1.01818644407835e+02°)
2.14783047413004e+04	(-6.22898347878958e+01dB,1.01717561998757e+02°)
2.15278173472387e+04	(-6.22732188203230e+01dB,1.01617079436741e+02°)
2.15774440915217e+04	(-6.22565564031603e+01dB,1.01517193977604e+02°)
2.16271852372652e+04	(-6.22398481286587e+01dB,1.01417902867673e+02°)
