time	V(escalon)	V(vout)
1.024181239175746e-01	1.000000e+00	-7.391594e-02
1.025181239175746e-01	1.000000e+00	-7.275057e-02
1.026181239175746e-01	1.000000e+00	-6.954733e-02
1.027181239175746e-01	1.000000e+00	-6.456785e-02
1.028181239175746e-01	1.000000e+00	-5.811608e-02
1.029181239175746e-01	1.000000e+00	-5.052272e-02
1.030181239175746e-01	1.000000e+00	-4.213342e-02
1.031181239175746e-01	1.000000e+00	-3.329396e-02
1.032181239175746e-01	1.000000e+00	-2.433999e-02
1.033181239175746e-01	1.000000e+00	-1.558440e-02
1.034181239175746e-01	1.000000e+00	-7.310033e-03
1.035181239175746e-01	1.000000e+00	2.395476e-04
1.036181239175746e-01	1.000000e+00	6.863756e-03
1.037181239175746e-01	1.000000e+00	1.241031e-02
1.038181239175746e-01	1.000000e+00	1.677509e-02
1.039181239175746e-01	1.000000e+00	1.990372e-02
1.040181239175746e-01	1.000000e+00	2.178790e-02
1.041181239175746e-01	1.000000e+00	2.246388e-02
1.042181239175746e-01	1.000000e+00	2.200603e-02
1.043181239175746e-01	1.000000e+00	2.052305e-02
1.044181239175746e-01	1.000000e+00	1.814981e-02
1.045181239175746e-01	1.000000e+00	1.504243e-02
1.046181239175746e-01	1.000000e+00	1.136948e-02
1.047181239175746e-01	1.000000e+00	7.306887e-03
1.048181239175746e-01	1.000000e+00	3.029611e-03
1.049181239175746e-01	1.000000e+00	-1.292692e-03
1.050181239175746e-01	1.000000e+00	-5.502792e-03
1.051181239175746e-01	1.000000e+00	-9.458704e-03
1.052181239175747e-01	1.000000e+00	-1.303910e-02
1.053181239175747e-01	1.000000e+00	-1.614425e-02
1.054181239175747e-01	1.000000e+00	-1.869947e-02
1.055181239175747e-01	1.000000e+00	-2.065412e-02
1.056181239175747e-01	1.000000e+00	-2.198315e-02
1.057181239175747e-01	1.000000e+00	-2.268435e-02
1.058181239175747e-01	1.000000e+00	-2.277830e-02
1.059181239175747e-01	1.000000e+00	-2.230428e-02
1.060181239175747e-01	1.000000e+00	-2.131906e-02
1.061181239175747e-01	1.000000e+00	-1.989198e-02
1.062181239175747e-01	1.000000e+00	-1.810323e-02
1.063181239175747e-01	1.000000e+00	-1.603854e-02
1.064181239175747e-01	1.000000e+00	-1.378748e-02
1.065181239175747e-01	1.000000e+00	-1.143838e-02
1.066181239175747e-01	1.000000e+00	-9.077024e-03
1.067181239175747e-01	1.000000e+00	-6.782240e-03
1.068181239175747e-01	1.000000e+00	-4.625326e-03
1.069181239175747e-01	1.000000e+00	-2.666541e-03
1.070181239175747e-01	1.000000e+00	-9.554901e-04
1.071181239175747e-01	1.000000e+00	4.713910e-04
1.072181239175747e-01	1.000000e+00	1.589467e-03
1.073181239175747e-01	1.000000e+00	2.387460e-03
1.074181239175747e-01	1.000000e+00	2.865198e-03
1.075181239175747e-01	1.000000e+00	3.034373e-03
1.076181239175747e-01	1.000000e+00	2.915616e-03
1.077181239175747e-01	1.000000e+00	2.538698e-03
1.078181239175747e-01	1.000000e+00	1.939190e-03
1.079181239175747e-01	1.000000e+00	1.158383e-03
1.080181239175747e-01	1.000000e+00	2.398225e-04
1.081181239175747e-01	1.000000e+00	-7.707794e-04
1.082181239175747e-01	1.000000e+00	-1.828887e-03
1.083181239175747e-01	1.000000e+00	-2.891004e-03
1.084181239175747e-01	1.000000e+00	-3.917682e-03
1.085181239175747e-01	1.000000e+00	-4.872994e-03
1.086181239175747e-01	1.000000e+00	-5.727086e-03
1.087181239175748e-01	1.000000e+00	-6.455165e-03
1.088181239175748e-01	1.000000e+00	-7.039540e-03
1.089181239175748e-01	1.000000e+00	-7.468116e-03
1.090181239175748e-01	1.000000e+00	-7.735949e-03
1.091181239175748e-01	1.000000e+00	-7.843297e-03
1.092181239175748e-01	1.000000e+00	-7.796776e-03
1.093181239175748e-01	1.000000e+00	-7.607076e-03
1.094181239175748e-01	1.000000e+00	-7.289838e-03
1.095181239175748e-01	1.000000e+00	-6.863167e-03
1.096181239175748e-01	1.000000e+00	-6.348376e-03
1.097181239175748e-01	1.000000e+00	-5.767442e-03
1.098181239175748e-01	1.000000e+00	-5.143746e-03
1.099181239175748e-01	1.000000e+00	-4.499606e-03
1.100181239175748e-01	1.000000e+00	-3.857131e-03
1.101181239175748e-01	1.000000e+00	-3.235925e-03
1.102181239175748e-01	1.000000e+00	-2.654147e-03
1.103181239175748e-01	1.000000e+00	-2.126451e-03
1.104181239175748e-01	1.000000e+00	-1.665285e-03
1.105181239175748e-01	1.000000e+00	-1.279096e-03
1.106181239175748e-01	1.000000e+00	-9.738782e-04
1.107181239175748e-01	1.000000e+00	-7.516230e-04
1.108181239175748e-01	1.000000e+00	-6.120880e-04
1.109181239175748e-01	1.000000e+00	-5.514505e-04
1.110181239175748e-01	1.000000e+00	-5.642396e-04
1.111181239175748e-01	1.000000e+00	-6.421318e-04
1.112181239175748e-01	1.000000e+00	-7.759767e-04
1.113181239175748e-01	1.000000e+00	-9.546624e-04
1.115181239175748e-01	1.000000e+00	-1.401409e-03
1.116181239175748e-01	1.000000e+00	-1.646281e-03
1.117181239175748e-01	1.000000e+00	-1.890429e-03
1.118181239175748e-01	1.000000e+00	-2.124179e-03
1.119181239175748e-01	1.000000e+00	-2.338238e-03
1.120181239175748e-01	1.000000e+00	-2.525489e-03
1.121181239175748e-01	1.000000e+00	-2.679565e-03
1.122181239175749e-01	1.000000e+00	-2.796514e-03
1.123181239175749e-01	1.000000e+00	-2.873253e-03
1.124181239175749e-01	1.000000e+00	-2.909095e-03
1.125181239175749e-01	1.000000e+00	-2.904106e-03
1.126181239175749e-01	1.000000e+00	-2.860525e-03
1.127181239175749e-01	1.000000e+00	-2.781035e-03
1.128181239175749e-01	1.000000e+00	-2.670122e-03
1.129181239175749e-01	1.000000e+00	-2.532292e-03
1.132181239175749e-01	1.000000e+00	-2.014976e-03
1.133181239175749e-01	1.000000e+00	-1.827160e-03
1.134181239175749e-01	1.000000e+00	-1.641308e-03
1.135181239175749e-01	1.000000e+00	-1.462078e-03
1.136181239175749e-01	1.000000e+00	-1.294290e-03
1.137181239175749e-01	1.000000e+00	-1.141287e-03
1.138181239175749e-01	1.000000e+00	-1.006389e-03
1.139181239175749e-01	1.000000e+00	-8.913236e-04
1.140181239175749e-01	1.000000e+00	-7.977450e-04
1.141181239175749e-01	1.000000e+00	-7.257286e-04
1.142181239175749e-01	1.000000e+00	-6.753390e-04
1.143181239175749e-01	1.000000e+00	-6.451829e-04
1.144181239175749e-01	1.000000e+00	-6.340124e-04
1.145181239175749e-01	1.000000e+00	-6.393164e-04
1.146181239175749e-01	1.000000e+00	-6.589427e-04
1.149181239175749e-01	1.000000e+00	-7.735108e-04
1.150181239175749e-01	1.000000e+00	-8.205901e-04
1.151181239175749e-01	1.000000e+00	-8.671054e-04
1.152181239175749e-01	1.000000e+00	-9.108880e-04
1.153181239175749e-01	1.000000e+00	-9.493370e-04
1.154181239175749e-01	1.000000e+00	-9.809616e-04
1.155181239175749e-01	1.000000e+00	-1.003930e-03
1.156181239175749e-01	1.000000e+00	-1.017573e-03
1.157181239175750e-01	1.000000e+00	-1.020907e-03
1.158181239175750e-01	1.000000e+00	-1.014098e-03
1.159181239175750e-01	1.000000e+00	-9.969636e-04
1.160181239175750e-01	1.000000e+00	-9.704096e-04
1.161181239175750e-01	1.000000e+00	-9.349108e-04
1.162181239175750e-01	1.000000e+00	-8.919291e-04
1.164181239175750e-01	1.000000e+00	-7.880776e-04
1.166181239175750e-01	1.000000e+00	-6.704343e-04
1.167181239175750e-01	1.000000e+00	-6.100983e-04
1.168181239175750e-01	1.000000e+00	-5.508820e-04
1.169181239175750e-01	1.000000e+00	-4.936894e-04
1.170181239175750e-01	1.000000e+00	-4.399874e-04
1.171181239175750e-01	1.000000e+00	-3.903321e-04
1.172181239175750e-01	1.000000e+00	-3.457964e-04
1.173181239175750e-01	1.000000e+00	-3.065182e-04
1.174181239175750e-01	1.000000e+00	-2.731402e-04
1.175181239175750e-01	1.000000e+00	-2.453781e-04
1.176181239175750e-01	1.000000e+00	-2.234698e-04
1.177181239175750e-01	1.000000e+00	-2.067612e-04
1.179181239175750e-01	1.000000e+00	-1.877376e-04
1.180038382032893e-01	1.000000e+00	-1.856409e-04
1.180895524890036e-01	1.000000e+00	-1.845786e-04
1.181752667747179e-01	1.000000e+00	-1.845506e-04
1.182609810604322e-01	1.000000e+00	-1.855571e-04
1.183466953461465e-01	1.000000e+00	-1.875979e-04
1.184324096318607e-01	1.000000e+00	-1.906731e-04
1.185181239175750e-01	1.000000e+00	-1.947826e-04
1.186181239175750e-01	1.000000e+00	-1.976497e-04
1.187181239175750e-01	1.000000e+00	-1.990814e-04
1.188181239175750e-01	1.000000e+00	-1.989669e-04
1.189181239175750e-01	1.000000e+00	-1.965978e-04
1.190181239175750e-01	1.000000e+00	-1.920756e-04
1.192181239175751e-01	1.000000e+00	-1.754193e-04
1.194181239175751e-01	1.000000e+00	-1.490990e-04
1.197181239175751e-01	1.000000e+00	-9.496678e-05
1.198324096318608e-01	1.000000e+00	-7.009089e-05
1.199466953461465e-01	1.000000e+00	-4.571637e-05
1.200609810604322e-01	1.000000e+00	-2.184322e-05
1.201752667747179e-01	1.000000e+00	1.528544e-06
1.202895524890037e-01	1.000000e+00	2.439893e-05
1.204038382032894e-01	1.000000e+00	4.676795e-05
1.205181239175751e-01	1.000000e+00	6.863559e-05
1.207181239175751e-01	1.000000e+00	1.002721e-04
1.210181239175751e-01	1.000000e+00	1.357528e-04
1.211466953461465e-01	1.000000e+00	1.458208e-04
1.212752667747180e-01	1.000000e+00	1.546957e-04
1.214038382032894e-01	1.000000e+00	1.623777e-04
1.215324096318608e-01	1.000000e+00	1.688667e-04
1.216609810604323e-01	1.000000e+00	1.741626e-04
1.217895524890037e-01	1.000000e+00	1.782656e-04
1.219181239175751e-01	1.000000e+00	1.811756e-04
1.222181239175751e-01	1.000000e+00	1.914435e-04
1.225181239175751e-01	1.000000e+00	2.058051e-04
1.226752667747180e-01	1.000000e+00	2.160265e-04
1.228324096318609e-01	1.000000e+00	2.267536e-04
1.229895524890037e-01	1.000000e+00	2.379864e-04
1.231466953461466e-01	1.000000e+00	2.497250e-04
1.233038382032895e-01	1.000000e+00	2.619692e-04
1.234609810604323e-01	1.000000e+00	2.747192e-04
1.236181239175752e-01	1.000000e+00	2.879749e-04
1.238324096318609e-01	1.000000e+00	3.034680e-04
1.240466953461466e-01	1.000000e+00	3.171114e-04
1.242609810604323e-01	1.000000e+00	3.289051e-04
1.244752667747181e-01	1.000000e+00	3.388492e-04
1.246895524890038e-01	1.000000e+00	3.469437e-04
1.249038382032895e-01	1.000000e+00	3.531885e-04
1.251181239175752e-01	1.000000e+00	3.575836e-04
1.253895524890037e-01	1.000000e+00	3.633418e-04
1.256609810604323e-01	1.000000e+00	3.693973e-04
1.259324096318608e-01	1.000000e+00	3.757500e-04
1.262038382032894e-01	1.000000e+00	3.824000e-04
1.264752667747179e-01	1.000000e+00	3.893473e-04
1.267466953461465e-01	1.000000e+00	3.965919e-04
1.270181239175750e-01	1.000000e+00	4.041337e-04
1.273609810604321e-01	1.000000e+00	4.108333e-04
1.277038382032892e-01	1.000000e+00	4.164378e-04
1.280466953461463e-01	1.000000e+00	4.209472e-04
1.283895524890034e-01	1.000000e+00	4.243614e-04
1.287324096318605e-01	1.000000e+00	4.266806e-04
1.290752667747176e-01	1.000000e+00	4.279046e-04
1.294181239175747e-01	1.000000e+00	4.280334e-04
1.306752667747174e-01	1.000000e+00	4.269504e-04
1.319324096318602e-01	1.000000e+00	4.225982e-04
1.331895524890029e-01	1.000000e+00	4.149770e-04
1.344466953461456e-01	1.000000e+00	4.040868e-04
1.357038382032883e-01	1.000000e+00	3.899275e-04
1.369609810604311e-01	1.000000e+00	3.724991e-04
1.382181239175738e-01	1.000000e+00	3.518016e-04
1.418466953461448e-01	1.000000e+00	2.946355e-04
1.454752667747158e-01	1.000000e+00	2.436451e-04
1.491038382032868e-01	1.000000e+00	1.988303e-04
1.527324096318579e-01	1.000000e+00	1.601912e-04
1.563609810604289e-01	1.000000e+00	1.277277e-04
1.599895524890000e-01	1.000000e+00	1.014398e-04
1.636181239175710e-01	1.000000e+00	8.132763e-05
1.661324096318564e-01	1.000000e+00	7.064875e-05
1.686466953461419e-01	1.000000e+00	6.123673e-05
1.711609810604273e-01	1.000000e+00	5.309159e-05
1.736752667747127e-01	1.000000e+00	4.621331e-05
1.761895524889981e-01	1.000000e+00	4.060191e-05
1.787038382032836e-01	1.000000e+00	3.625739e-05
1.812181239175690e-01	1.000000e+00	3.317973e-05
2.000000000000000e-01	1.000000e+00	2.089769e-05
2.000382220474163e-01	1.000000e+00	1.610913e-03
2.000543772575011e-01	1.000000e+00	2.599591e-03
2.000634559425533e-01	1.000000e+00	4.384078e-03
2.000680644794094e-01	1.000000e+00	4.700608e-03
2.000705700605299e-01	1.000000e+00	5.455640e-03
2.000719329899540e-01	1.000000e+00	5.564935e-03
2.000727112726579e-01	1.000000e+00	5.662688e-03
2.000732446542401e-01	1.000000e+00	5.917975e-03
2.000734310680997e-01	1.000000e+00	5.864928e-03
2.000735390607587e-01	1.000000e+00	5.844882e-03
2.000735972049809e-01	1.000000e+00	5.870584e-03
2.000736528631981e-01	1.000000e+00	5.902211e-03
2.000741205178799e-01	1.000000e+00	5.995919e-03
2.000745881725617e-01	1.000000e+00	6.089307e-03
2.000750558272434e-01	1.000000e+00	6.182372e-03
2.000755234819252e-01	1.000000e+00	6.275116e-03
2.000759911366070e-01	1.000000e+00	6.367539e-03
2.000764587912888e-01	1.000000e+00	6.459640e-03
2.000769264459705e-01	1.000000e+00	6.551420e-03
2.000801158128130e-01	1.000000e+00	7.213236e-03
2.000864945464979e-01	1.000000e+00	8.639767e-03
2.001000000000010e-01	1.000000e+00	1.211039e-02
2.001012712315771e-01	1.000000e+00	6.286267e-03
2.001016619923329e-01	1.000000e+00	9.688653e-03
2.001017801941360e-01	1.000000e+00	1.301243e-02
2.001018279308810e-01	1.000000e+00	1.407864e-02
2.001018404763165e-01	1.000000e+00	1.423550e-02
2.001018532124604e-01	1.000000e+00	1.432410e-02
2.001018677190867e-01	1.000000e+00	1.434392e-02
2.001018887539656e-01	1.000000e+00	1.424940e-02
2.001019095351589e-01	1.000000e+00	1.405746e-02
2.001019363231908e-01	1.000000e+00	1.374992e-02
2.001019647721250e-01	1.000000e+00	1.342877e-02
2.001020038836601e-01	1.000000e+00	1.308636e-02
2.001020508775359e-01	1.000000e+00	1.284895e-02
2.001020968072312e-01	1.000000e+00	1.275290e-02
2.001021402751593e-01	1.000000e+00	1.272551e-02
2.001021907433616e-01	1.000000e+00	1.272200e-02
2.001022514345067e-01	1.000000e+00	1.273019e-02
2.001024411614252e-01	1.000000e+00	1.277690e-02
2.001378038217483e-01	1.000000e+00	2.257615e-02
2.001731664820713e-01	1.000000e+00	3.186822e-02
2.002085291423943e-01	1.000000e+00	4.065308e-02
2.002438918027174e-01	1.000000e+00	4.893076e-02
2.002792544630405e-01	1.000000e+00	5.670123e-02
2.003146171233635e-01	1.000000e+00	6.396451e-02
2.003499797836865e-01	1.000000e+00	7.072060e-02
2.004499797836865e-01	1.000000e+00	8.651745e-02
2.005499797836865e-01	1.000000e+00	9.756693e-02
2.006499797836865e-01	1.000000e+00	1.038605e-01
2.007499797836865e-01	1.000000e+00	1.055551e-01
2.008499797836865e-01	1.000000e+00	1.029546e-01
2.009499797836865e-01	1.000000e+00	9.648833e-02
2.010499797836865e-01	1.000000e+00	8.668595e-02
2.011499797836865e-01	1.000000e+00	7.415207e-02
2.012499797836864e-01	1.000000e+00	5.953880e-02
2.013499797836864e-01	1.000000e+00	4.352023e-02
2.014499797836864e-01	1.000000e+00	2.676664e-02
2.015499797836864e-01	1.000000e+00	9.922296e-03
2.016499797836864e-01	1.000000e+00	-6.415522e-03
2.017499797836864e-01	1.000000e+00	-2.171294e-02
2.018499797836864e-01	1.000000e+00	-3.551374e-02
2.019499797836864e-01	1.000000e+00	-4.744850e-02
2.020499797836864e-01	1.000000e+00	-5.724138e-02
2.021499797836863e-01	1.000000e+00	-6.471176e-02
2.022499797836863e-01	1.000000e+00	-6.977382e-02
2.023499797836863e-01	1.000000e+00	-7.243154e-02
2.024499797836863e-01	1.000000e+00	-7.277231e-02
2.025499797836863e-01	1.000000e+00	-7.095675e-02
2.026499797836863e-01	1.000000e+00	-6.720822e-02
2.027499797836863e-01	1.000000e+00	-6.179954e-02
2.028499797836863e-01	1.000000e+00	-5.504039e-02
2.029499797836863e-01	1.000000e+00	-4.726309e-02
2.030499797836862e-01	1.000000e+00	-3.880998e-02
2.031499797836862e-01	1.000000e+00	-3.002017e-02
2.032499797836862e-01	1.000000e+00	-2.121863e-02
2.033499797836862e-01	1.000000e+00	-1.270545e-02
2.034499797836862e-01	1.000000e+00	-4.747936e-03
2.035499797836862e-01	1.000000e+00	2.426691e-03
2.036499797836862e-01	1.000000e+00	8.635488e-03
2.037499797836862e-01	1.000000e+00	1.374332e-02
2.038499797836862e-01	1.000000e+00	1.766324e-02
2.039499797836861e-01	1.000000e+00	2.035638e-02
2.040499797836861e-01	1.000000e+00	2.182900e-02
2.041499797836861e-01	1.000000e+00	2.212938e-02
2.042499797836861e-01	1.000000e+00	2.134232e-02
2.043499797836861e-01	1.000000e+00	1.958397e-02
2.044499797836861e-01	1.000000e+00	1.699478e-02
2.045499797836861e-01	1.000000e+00	1.373341e-02
2.046499797836861e-01	1.000000e+00	9.969149e-03
2.047499797836861e-01	1.000000e+00	5.875920e-03
2.048499797836860e-01	1.000000e+00	1.625236e-03
2.049499797836860e-01	1.000000e+00	-2.618931e-03
2.050499797836860e-01	1.000000e+00	-6.705846e-03
2.051499797836860e-01	1.000000e+00	-1.050161e-02
2.052499797836860e-01	1.000000e+00	-1.389312e-02
2.053499797836860e-01	1.000000e+00	-1.678973e-02
2.054499797836860e-01	1.000000e+00	-1.912532e-02
2.055499797836860e-01	1.000000e+00	-2.085805e-02
2.056499797836860e-01	1.000000e+00	-2.197054e-02
2.057499797836859e-01	1.000000e+00	-2.246800e-02
2.058499797836859e-01	1.000000e+00	-2.237690e-02
2.059499797836859e-01	1.000000e+00	-2.174180e-02
2.060499797836859e-01	1.000000e+00	-2.062303e-02
2.061499797836859e-01	1.000000e+00	-1.909276e-02
2.062499797836859e-01	1.000000e+00	-1.723219e-02
2.063499797836859e-01	1.000000e+00	-1.512748e-02
2.064499797836859e-01	1.000000e+00	-1.286692e-02
2.065499797836859e-01	1.000000e+00	-1.053714e-02
2.066499797836858e-01	1.000000e+00	-8.220840e-03
2.067499797836858e-01	1.000000e+00	-5.993625e-03
2.068499797836858e-01	1.000000e+00	-3.922513e-03
2.069499797836858e-01	1.000000e+00	-2.063710e-03
2.070499797836858e-01	1.000000e+00	-4.620613e-04
2.071499797836858e-01	1.000000e+00	8.501908e-04
2.072499797836858e-01	1.000000e+00	1.852989e-03
2.073499797836858e-01	1.000000e+00	2.538777e-03
2.074499797836858e-01	1.000000e+00	2.911237e-03
2.075499797836858e-01	1.000000e+00	2.984855e-03
2.076499797836857e-01	1.000000e+00	2.783029e-03
2.077499797836857e-01	1.000000e+00	2.337124e-03
2.078499797836857e-01	1.000000e+00	1.684222e-03
2.079499797836857e-01	1.000000e+00	8.659469e-04
2.080499797836857e-01	1.000000e+00	-7.387892e-05
2.081499797836857e-01	1.000000e+00	-1.090371e-03
2.082499797836857e-01	1.000000e+00	-2.139766e-03
2.083499797836857e-01	1.000000e+00	-3.180308e-03
2.084499797836857e-01	1.000000e+00	-4.174076e-03
2.085499797836856e-01	1.000000e+00	-5.087470e-03
2.086499797836856e-01	1.000000e+00	-5.892569e-03
2.087499797836856e-01	1.000000e+00	-6.567132e-03
2.088499797836856e-01	1.000000e+00	-7.095458e-03
2.089499797836856e-01	1.000000e+00	-7.467894e-03
2.090499797836856e-01	1.000000e+00	-7.681233e-03
2.091499797836856e-01	1.000000e+00	-7.737801e-03
2.092499797836856e-01	1.000000e+00	-7.645470e-03
2.093499797836856e-01	1.000000e+00	-7.416436e-03
2.094499797836855e-01	1.000000e+00	-7.066986e-03
2.095499797836855e-01	1.000000e+00	-6.616095e-03
2.096499797836855e-01	1.000000e+00	-6.085080e-03
2.097499797836855e-01	1.000000e+00	-5.496163e-03
2.098499797836855e-01	1.000000e+00	-4.872148e-03
2.099499797836855e-01	1.000000e+00	-4.235072e-03
2.100499797836855e-01	1.000000e+00	-3.606009e-03
2.101499797836855e-01	1.000000e+00	-3.003908e-03
2.102499797836855e-01	1.000000e+00	-2.445607e-03
2.103499797836854e-01	1.000000e+00	-1.944904e-03
2.104499797836854e-01	1.000000e+00	-1.512821e-03
2.105499797836854e-01	1.000000e+00	-1.156931e-03
2.106499797836854e-01	1.000000e+00	-8.818629e-04
2.107499797836854e-01	1.000000e+00	-6.888694e-04
2.108499797836854e-01	1.000000e+00	-5.765407e-04
2.109499797836854e-01	1.000000e+00	-5.405621e-04
2.110499797836854e-01	1.000000e+00	-5.745826e-04
2.111499797836854e-01	1.000000e+00	-6.700978e-04
2.112499797836853e-01	1.000000e+00	-8.174024e-04
2.113499797836853e-01	1.000000e+00	-1.005528e-03
2.114499797836853e-01	1.000000e+00	-1.223210e-03
2.115499797836853e-01	1.000000e+00	-1.458812e-03
2.116499797836853e-01	1.000000e+00	-1.701242e-03
2.117499797836853e-01	1.000000e+00	-1.939812e-03
2.118499797836853e-01	1.000000e+00	-2.165059e-03
2.119499797836853e-01	1.000000e+00	-2.368496e-03
2.120499797836853e-01	1.000000e+00	-2.543309e-03
2.121499797836852e-01	1.000000e+00	-2.683990e-03
2.122499797836852e-01	1.000000e+00	-2.786896e-03
2.123499797836852e-01	1.000000e+00	-2.849763e-03
2.124499797836852e-01	1.000000e+00	-2.872147e-03
2.125499797836852e-01	1.000000e+00	-2.854827e-03
2.126499797836852e-01	1.000000e+00	-2.800157e-03
2.127499797836852e-01	1.000000e+00	-2.711388e-03
2.128499797836852e-01	1.000000e+00	-2.592959e-03
2.129499797836852e-01	1.000000e+00	-2.449782e-03
2.131499797836851e-01	1.000000e+00	-2.111776e-03
2.132499797836851e-01	1.000000e+00	-1.928545e-03
2.133499797836851e-01	1.000000e+00	-1.743343e-03
2.134499797836851e-01	1.000000e+00	-1.561591e-03
2.135499797836851e-01	1.000000e+00	-1.387967e-03
2.136499797836851e-01	1.000000e+00	-1.226751e-03
2.137499797836851e-01	1.000000e+00	-1.081258e-03
2.138499797836851e-01	1.000000e+00	-9.542471e-04
2.139499797836850e-01	1.000000e+00	-8.474176e-04
2.140499797836850e-01	1.000000e+00	-7.618808e-04
2.141499797836850e-01	1.000000e+00	-6.977217e-04
2.142499797836850e-01	1.000000e+00	-6.545166e-04
2.143499797836850e-01	1.000000e+00	-6.309472e-04
2.144499797836850e-01	1.000000e+00	-6.253531e-04
2.145499797836850e-01	1.000000e+00	-6.353788e-04
2.147499797836850e-01	1.000000e+00	-6.919043e-04
2.149499797836849e-01	1.000000e+00	-7.776286e-04
2.150499797836849e-01	1.000000e+00	-8.241676e-04
2.151499797836849e-01	1.000000e+00	-8.694496e-04
2.152499797836849e-01	1.000000e+00	-9.111704e-04
2.153499797836849e-01	1.000000e+00	-9.471318e-04
2.154499797836849e-01	1.000000e+00	-9.757301e-04
2.155499797836849e-01	1.000000e+00	-9.955459e-04
2.156499797836849e-01	1.000000e+00	-1.005797e-03
2.157499797836848e-01	1.000000e+00	-1.005901e-03
2.158499797836848e-01	1.000000e+00	-9.958915e-04
2.159499797836848e-01	1.000000e+00	-9.759589e-04
2.160499797836848e-01	1.000000e+00	-9.468424e-04
2.161499797836848e-01	1.000000e+00	-9.093507e-04
2.162499797836848e-01	1.000000e+00	-8.647386e-04
2.166499797836847e-01	1.000000e+00	-6.422278e-04
2.167499797836847e-01	1.000000e+00	-5.829284e-04
2.168499797836847e-01	1.000000e+00	-5.250203e-04
2.169499797836847e-01	1.000000e+00	-4.696014e-04
2.170499797836847e-01	1.000000e+00	-4.178085e-04
2.171499797836847e-01	1.000000e+00	-3.703801e-04
2.172499797836847e-01	1.000000e+00	-3.280547e-04
2.173499797836847e-01	1.000000e+00	-2.911535e-04
2.174499797836847e-01	1.000000e+00	-2.599907e-04
2.175499797836846e-01	1.000000e+00	-2.344757e-04
2.176499797836846e-01	1.000000e+00	-2.145330e-04
2.177499797836846e-01	1.000000e+00	-1.997189e-04
2.179499797836846e-01	1.000000e+00	-1.836230e-04
2.180356940693989e-01	1.000000e+00	-1.824054e-04
2.181214083551131e-01	1.000000e+00	-1.820425e-04
2.182071226408274e-01	1.000000e+00	-1.825342e-04
2.182928369265417e-01	1.000000e+00	-1.838804e-04
2.183785512122560e-01	1.000000e+00	-1.860813e-04
2.184642654979703e-01	1.000000e+00	-1.891367e-04
2.185499797836845e-01	1.000000e+00	-1.930467e-04
2.186499797836845e-01	1.000000e+00	-1.954695e-04
2.187499797836845e-01	1.000000e+00	-1.964456e-04
2.188499797836845e-01	1.000000e+00	-1.956475e-04
2.189499797836845e-01	1.000000e+00	-1.926607e-04
2.190499797836845e-01	1.000000e+00	-1.873698e-04
2.192499797836845e-01	1.000000e+00	-1.693715e-04
2.194499797836844e-01	1.000000e+00	-1.419934e-04
2.197499797836844e-01	1.000000e+00	-8.720678e-05
2.198642654979701e-01	1.000000e+00	-6.240376e-05
2.199785512122558e-01	1.000000e+00	-3.823189e-05
2.200928369265415e-01	1.000000e+00	-1.469119e-05
2.202071226408272e-01	1.000000e+00	8.218350e-06
2.203214083551129e-01	1.000000e+00	3.049673e-05
2.204356940693986e-01	1.000000e+00	5.214395e-05
2.205499797836843e-01	1.000000e+00	7.316000e-05
2.207499797836843e-01	1.000000e+00	1.033932e-04
2.210499797836843e-01	1.000000e+00	1.369722e-04
2.211785512122557e-01	1.000000e+00	1.463241e-04
2.213071226408271e-01	1.000000e+00	1.545971e-04
2.214356940693985e-01	1.000000e+00	1.617913e-04
2.215642654979699e-01	1.000000e+00	1.679066e-04
2.216928369265413e-01	1.000000e+00	1.729431e-04
2.218214083551127e-01	1.000000e+00	1.769007e-04
2.219499797836842e-01	1.000000e+00	1.797794e-04
2.222499797836841e-01	1.000000e+00	1.902763e-04
2.225499797836841e-01	1.000000e+00	2.048857e-04
2.227071226408269e-01	1.000000e+00	2.152655e-04
2.228642654979698e-01	1.000000e+00	2.260780e-04
2.230214083551126e-01	1.000000e+00	2.373230e-04
2.231785512122555e-01	1.000000e+00	2.490007e-04
2.233356940693983e-01	1.000000e+00	2.611109e-04
2.234928369265411e-01	1.000000e+00	2.736538e-04
2.236499797836840e-01	1.000000e+00	2.866293e-04
2.238642654979697e-01	1.000000e+00	3.015781e-04
2.240785512122554e-01	1.000000e+00	3.147295e-04
2.242928369265411e-01	1.000000e+00	3.260837e-04
2.245071226408267e-01	1.000000e+00	3.356407e-04
2.247214083551124e-01	1.000000e+00	3.434003e-04
2.249356940693981e-01	1.000000e+00	3.493626e-04
2.251499797836838e-01	1.000000e+00	3.535277e-04
2.254214083551123e-01	1.000000e+00	3.592643e-04
2.256928369265409e-01	1.000000e+00	3.652819e-04
2.259642654979694e-01	1.000000e+00	3.715804e-04
2.262356940693980e-01	1.000000e+00	3.781600e-04
2.265071226408265e-01	1.000000e+00	3.850205e-04
2.267785512122551e-01	1.000000e+00	3.921620e-04
2.270499797836836e-01	1.000000e+00	3.995845e-04
2.274071226408264e-01	1.000000e+00	4.061267e-04
2.277642654979692e-01	1.000000e+00	4.115967e-04
2.281214083551120e-01	1.000000e+00	4.159943e-04
2.284785512122549e-01	1.000000e+00	4.193197e-04
2.288356940693977e-01	1.000000e+00	4.215727e-04
2.291928369265405e-01	1.000000e+00	4.227535e-04
