time	V(senoidal)	V(vout)
6.854999999999390e-01	-7.901550e-01	2.518024e-01
6.863428571427961e-01	-7.563327e-01	2.583573e-01
6.871857142856531e-01	-7.206552e-01	2.641535e-01
6.880285714285101e-01	-6.831225e-01	2.691910e-01
6.888714285713673e-01	-6.437346e-01	2.734698e-01
6.897142857142243e-01	-6.024915e-01	2.769899e-01
6.905571428570814e-01	-5.593931e-01	2.797512e-01
6.913999999999384e-01	-5.144395e-01	2.817539e-01
6.918714285713670e-01	-4.887585e-01	2.825146e-01
6.923428571427954e-01	-4.627069e-01	2.830270e-01
6.928142857142240e-01	-4.362845e-01	2.832911e-01
6.932857142856524e-01	-4.094914e-01	2.833068e-01
6.937571428570810e-01	-3.823277e-01	2.830742e-01
6.942285714285095e-01	-3.547932e-01	2.825934e-01
6.946999999999380e-01	-3.268880e-01	2.818641e-01
6.953714285713666e-01	-2.865560e-01	2.803870e-01
6.960428571427950e-01	-2.458967e-01	2.784224e-01
6.967142857142236e-01	-2.049100e-01	2.759700e-01
6.973857142856520e-01	-1.635960e-01	2.730301e-01
6.980571428570805e-01	-1.219547e-01	2.696026e-01
6.987285714285090e-01	-7.998611e-02	2.656875e-01
6.993999999999375e-01	-3.769018e-02	2.612848e-01
6.999999999999375e-01	-3.929301e-12	2.569694e-01
7.000999999999374e-01	6.283144e-03	2.562145e-01
7.001999999999374e-01	1.256604e-02	2.554495e-01
7.007857142856516e-01	4.947133e-02	2.507485e-01
7.013714285713659e-01	8.618609e-02	2.457262e-01
7.019571428570801e-01	1.227103e-01	2.403827e-01
7.025428571427943e-01	1.590440e-01	2.347179e-01
7.031285714285085e-01	1.951872e-01	2.287319e-01
7.037142857142228e-01	2.311399e-01	2.224246e-01
7.042999999999370e-01	2.669020e-01	2.157961e-01
7.049142857142227e-01	3.040235e-01	2.085213e-01
7.055285714285082e-01	3.405586e-01	2.009653e-01
7.061428571427939e-01	3.765074e-01	1.931281e-01
7.067571428570796e-01	4.118699e-01	1.850097e-01
7.073714285713653e-01	4.466461e-01	1.766101e-01
7.079857142856508e-01	4.808360e-01	1.679294e-01
7.085999999999365e-01	5.144395e-01	1.589674e-01
7.088857142856507e-01	5.297621e-01	1.547284e-01
7.091714285713651e-01	5.449019e-01	1.504429e-01
7.094571428570793e-01	5.598589e-01	1.461112e-01
7.097428571427935e-01	5.746332e-01	1.417330e-01
7.100285714285077e-01	5.892248e-01	1.373085e-01
7.103142857142221e-01	6.036336e-01	1.328377e-01
7.105999999999363e-01	6.178596e-01	1.283205e-01
7.111571428570791e-01	6.450772e-01	1.193729e-01
7.117142857142219e-01	6.714268e-01	1.103072e-01
7.122714285713647e-01	6.969085e-01	1.011235e-01
7.128285714285074e-01	7.215221e-01	9.182170e-02
7.133857142856502e-01	7.452677e-01	8.240189e-02
7.139428571427930e-01	7.681453e-01	7.286402e-02
7.144999999999359e-01	7.901550e-01	6.320811e-02
7.149857142856501e-01	8.085272e-01	5.473162e-02
7.154714285713644e-01	8.261076e-01	4.622407e-02
7.159571428570786e-01	8.428963e-01	3.768546e-02
7.164428571427928e-01	8.588933e-01	2.911579e-02
7.169285714285070e-01	8.740986e-01	2.051506e-02
7.174142857142213e-01	8.885121e-01	1.188326e-02
7.178999999999355e-01	9.021339e-01	3.220408e-03
7.183714285713640e-01	9.145390e-01	-5.189504e-03
7.188428571427925e-01	9.261185e-01	-1.357651e-02
7.193142857142211e-01	9.368723e-01	-2.194062e-02
7.197857142856495e-01	9.468006e-01	-3.028181e-02
7.202571428570781e-01	9.559032e-01	-3.860011e-02
7.207285714285065e-01	9.641803e-01	-4.689550e-02
7.211999999999351e-01	9.716317e-01	-5.516798e-02
7.220428571427921e-01	9.828168e-01	-6.989843e-02
7.228857142856492e-01	9.912105e-01	-8.433408e-02
7.237285714285062e-01	9.968128e-01	-9.847495e-02
7.245714285713634e-01	9.996237e-01	-1.123210e-01
7.254142857142204e-01	9.996431e-01	-1.258723e-01
7.262571428570774e-01	9.968711e-01	-1.391289e-01
7.270999999999345e-01	9.913076e-01	-1.520906e-01
7.275571428570773e-01	9.871074e-01	-1.589055e-01
7.280142857142201e-01	9.821052e-01	-1.655759e-01
7.284714285713629e-01	9.763008e-01	-1.721019e-01
7.289285714285056e-01	9.696945e-01	-1.784833e-01
7.293857142856485e-01	9.622861e-01	-1.847202e-01
7.298428571427913e-01	9.540756e-01	-1.908126e-01
7.302999999999341e-01	9.450631e-01	-1.967605e-01
7.308142857142198e-01	9.339734e-01	-2.032584e-01
7.313285714285054e-01	9.219429e-01	-2.095283e-01
7.318428571427911e-01	9.089716e-01	-2.155704e-01
7.323571428570768e-01	8.950594e-01	-2.213846e-01
7.328714285713624e-01	8.802064e-01	-2.269709e-01
7.333857142856480e-01	8.644126e-01	-2.323293e-01
7.338999999999337e-01	8.476779e-01	-2.374598e-01
7.344142857142194e-01	8.300442e-01	-2.423384e-01
7.349285714285050e-01	8.115945e-01	-2.469528e-01
7.354428571427907e-01	7.923289e-01	-2.513029e-01
7.359571428570764e-01	7.722473e-01	-2.553887e-01
7.364714285713621e-01	7.513497e-01	-2.592102e-01
7.369857142856476e-01	7.296362e-01	-2.627675e-01
7.374999999999333e-01	7.071068e-01	-2.660606e-01
7.381857142856475e-01	6.758361e-01	-2.700170e-01
7.388714285713618e-01	6.434672e-01	-2.734592e-01
7.395571428570760e-01	6.100003e-01	-2.763870e-01
7.402428571427901e-01	5.754352e-01	-2.788005e-01
7.409285714285043e-01	5.397719e-01	-2.806996e-01
7.416142857142186e-01	5.030106e-01	-2.820845e-01
7.422999999999328e-01	4.651511e-01	-2.829549e-01
7.426428571427899e-01	4.459518e-01	-2.831881e-01
7.429857142856470e-01	4.265684e-01	-2.832899e-01
7.433285714285041e-01	4.070007e-01	-2.832603e-01
7.436714285713613e-01	3.872488e-01	-2.830994e-01
7.440142857142183e-01	3.673128e-01	-2.828071e-01
7.443571428570754e-01	3.471925e-01	-2.823835e-01
7.446999999999325e-01	3.268880e-01	-2.818285e-01
7.453714285713611e-01	2.865560e-01	-2.803514e-01
7.460428571427895e-01	2.458967e-01	-2.783867e-01
7.467142857142181e-01	2.049100e-01	-2.759344e-01
7.473857142856465e-01	1.635960e-01	-2.729945e-01
7.480571428570750e-01	1.219547e-01	-2.695670e-01
7.487285714285035e-01	7.998611e-02	-2.656519e-01
7.493999999999320e-01	3.769018e-02	-2.612492e-01
7.496571428570749e-01	2.153014e-02	-2.594435e-01
7.499142857142177e-01	5.375021e-03	-2.575715e-01
7.501714285713605e-01	-1.077518e-02	-2.556329e-01
7.504285714285033e-01	-2.692047e-02	-2.536279e-01
7.506857142856461e-01	-4.306083e-02	-2.515565e-01
7.509428571427890e-01	-5.919628e-02	-2.494186e-01
7.511999999999318e-01	-7.532681e-02	-2.472142e-01
7.520142857142175e-01	-1.265489e-01	-2.397566e-01
7.528285714285030e-01	-1.771141e-01	-2.317283e-01
7.536428571427887e-01	-2.270223e-01	-2.231295e-01
7.544571428570743e-01	-2.762735e-01	-2.139602e-01
7.552714285713600e-01	-3.248679e-01	-2.042202e-01
7.560857142856455e-01	-3.728053e-01	-1.939097e-01
7.568999999999312e-01	-4.200857e-01	-1.830287e-01
7.572142857142169e-01	-4.379398e-01	-1.787187e-01
7.575285714285025e-01	-4.556062e-01	-1.743435e-01
7.578428571427882e-01	-4.730848e-01	-1.699028e-01
7.581571428570739e-01	-4.903755e-01	-1.653969e-01
7.584714285713596e-01	-5.074786e-01	-1.608255e-01
7.587857142856452e-01	-5.243938e-01	-1.561888e-01
7.590999999999309e-01	-5.411212e-01	-1.514868e-01
7.596857142856451e-01	-5.717924e-01	-1.425442e-01
7.602714285713594e-01	-6.015918e-01	-1.334399e-01
7.608571428570736e-01	-6.305195e-01	-1.241742e-01
7.614428571427878e-01	-6.585754e-01	-1.147468e-01
7.620285714285020e-01	-6.857597e-01	-1.051578e-01
7.626142857142163e-01	-7.120723e-01	-9.540727e-02
7.631999999999305e-01	-7.375131e-01	-8.549514e-02
7.638285714285018e-01	-7.636924e-01	-7.472101e-02
7.644571428570732e-01	-7.885894e-01	-6.387296e-02
7.650857142856445e-01	-8.122042e-01	-5.295099e-02
7.657142857142160e-01	-8.345368e-01	-4.195509e-02
7.663428571427873e-01	-8.555872e-01	-3.088526e-02
7.669714285713587e-01	-8.753554e-01	-1.974152e-02
7.675999999999300e-01	-8.938414e-01	-8.523843e-03
7.679714285713586e-01	-9.040734e-01	-1.904305e-03
7.683428571427871e-01	-9.138006e-01	4.707291e-03
7.687142857142156e-01	-9.230230e-01	1.131094e-02
7.690857142856441e-01	-9.317406e-01	1.790665e-02
7.694571428570727e-01	-9.399534e-01	2.449442e-02
7.698285714285011e-01	-9.476614e-01	3.107425e-02
7.701999999999297e-01	-9.548646e-01	3.764613e-02
7.711142857142154e-01	-9.704036e-01	5.383386e-02
7.720285714285009e-01	-9.826718e-01	6.971603e-02
7.729428571427865e-01	-9.916692e-01	8.529264e-02
7.738571428570722e-01	-9.973958e-01	1.005637e-01
7.747714285713578e-01	-9.998517e-01	1.155292e-01
7.756857142856434e-01	-9.990367e-01	1.301891e-01
7.765999999999290e-01	-9.949510e-01	1.445435e-01
7.769142857142147e-01	-9.927722e-01	1.493314e-01
7.772285714285003e-01	-9.902093e-01	1.540566e-01
7.775428571427860e-01	-9.872621e-01	1.587190e-01
7.778571428570717e-01	-9.839308e-01	1.633187e-01
7.781714285713575e-01	-9.802153e-01	1.678556e-01
7.784857142856431e-01	-9.761156e-01	1.723298e-01
7.787999999999288e-01	-9.716317e-01	1.767412e-01
7.794142857142144e-01	-9.617322e-01	1.851829e-01
7.800285714285000e-01	-9.504482e-01	1.933198e-01
7.806428571427857e-01	-9.377799e-01	2.011519e-01
7.812571428570714e-01	-9.237271e-01	2.086792e-01
7.818714285713571e-01	-9.082900e-01	2.159018e-01
7.824857142856426e-01	-8.914684e-01	2.228197e-01
7.830999999999283e-01	-8.732625e-01	2.294327e-01
7.834428571427854e-01	-8.625506e-01	2.329641e-01
7.837857142856425e-01	-8.514518e-01	2.363836e-01
7.841285714284996e-01	-8.399661e-01	2.396912e-01
7.844714285713568e-01	-8.280936e-01	2.428869e-01
7.848142857142139e-01	-8.158343e-01	2.459706e-01
7.851571428570709e-01	-8.031881e-01	2.489425e-01
7.854999999999280e-01	-7.901550e-01	2.518024e-01
7.863428571427851e-01	-7.563327e-01	2.583573e-01
7.871857142856421e-01	-7.206552e-01	2.641535e-01
7.880285714284991e-01	-6.831225e-01	2.691910e-01
7.888714285713563e-01	-6.437346e-01	2.734698e-01
7.897142857142133e-01	-6.024915e-01	2.769899e-01
7.905571428570703e-01	-5.593931e-01	2.797512e-01
7.913999999999274e-01	-5.144395e-01	2.817539e-01
7.918714285713560e-01	-4.887585e-01	2.825146e-01
7.923428571427844e-01	-4.627069e-01	2.830270e-01
7.928142857142130e-01	-4.362845e-01	2.832911e-01
7.932857142856414e-01	-4.094914e-01	2.833068e-01
7.937571428570700e-01	-3.823277e-01	2.830742e-01
7.942285714284985e-01	-3.547932e-01	2.825934e-01
7.946999999999270e-01	-3.268880e-01	2.818641e-01
7.953714285713556e-01	-2.865560e-01	2.803870e-01
7.960428571427840e-01	-2.458967e-01	2.784224e-01
7.967142857142125e-01	-2.049100e-01	2.759700e-01
7.973857142856410e-01	-1.635960e-01	2.730301e-01
7.980571428570695e-01	-1.219547e-01	2.696026e-01
7.987285714284980e-01	-7.998611e-02	2.656875e-01
7.993999999999265e-01	-3.769018e-02	2.612848e-01
7.999999999999264e-01	-4.618528e-12	2.569694e-01
8.000999999999264e-01	6.283144e-03	2.562145e-01
8.001999999999264e-01	1.256604e-02	2.554495e-01
8.007857142856406e-01	4.947133e-02	2.507485e-01
8.013714285713549e-01	8.618609e-02	2.457262e-01
8.019571428570691e-01	1.227103e-01	2.403827e-01
8.025428571427833e-01	1.590440e-01	2.347179e-01
8.031285714284975e-01	1.951872e-01	2.287319e-01
8.037142857142118e-01	2.311399e-01	2.224246e-01
8.042999999999260e-01	2.669020e-01	2.157961e-01
8.049142857142116e-01	3.040235e-01	2.085213e-01
8.055285714284972e-01	3.405586e-01	2.009653e-01
8.061428571427829e-01	3.765074e-01	1.931281e-01
8.067571428570686e-01	4.118699e-01	1.850097e-01
8.073714285713542e-01	4.466461e-01	1.766101e-01
8.079857142856398e-01	4.808360e-01	1.679294e-01
8.085999999999255e-01	5.144395e-01	1.589674e-01
8.088857142856397e-01	5.297621e-01	1.547284e-01
8.091714285713540e-01	5.449019e-01	1.504429e-01
8.094571428570683e-01	5.598589e-01	1.461112e-01
8.097428571427825e-01	5.746332e-01	1.417330e-01
8.100285714284967e-01	5.892248e-01	1.373085e-01
8.103142857142110e-01	6.036336e-01	1.328377e-01
8.105999999999253e-01	6.178596e-01	1.283205e-01
8.114428571427823e-01	6.588651e-01	1.146698e-01
8.122857142856393e-01	6.977679e-01	1.007968e-01
8.131285714284964e-01	7.345681e-01	8.670135e-02
8.139714285713535e-01	7.692656e-01	7.238354e-02
8.148142857142106e-01	8.018604e-01	5.784335e-02
8.156571428570676e-01	8.323526e-01	4.308077e-02
8.164999999999246e-01	8.607420e-01	2.809581e-02
8.168999999999246e-01	8.732625e-01	2.100231e-02
8.172999999999245e-01	8.852479e-01	1.388433e-02
8.176999999999245e-01	8.966573e-01	6.768810e-03
8.180999999999244e-01	9.074906e-01	-3.442318e-04
8.184999999999244e-01	9.177478e-01	-7.454801e-03
8.188999999999244e-01	9.274290e-01	-1.456290e-02
8.192999999999243e-01	9.365341e-01	-2.166852e-02
8.196999999999243e-01	9.450631e-01	-2.877167e-02
8.205857142856384e-01	9.618521e-01	-4.452136e-02
8.214714285713527e-01	9.755848e-01	-6.001555e-02
8.223571428570668e-01	9.862610e-01	-7.525424e-02
8.232428571427810e-01	9.938808e-01	-9.023743e-02
8.241285714284952e-01	9.984441e-01	-1.049651e-01
8.250142857142094e-01	9.999510e-01	-1.194373e-01
8.258999999999236e-01	9.984015e-01	-1.336540e-01
8.262857142856378e-01	9.967341e-01	-1.396765e-01
8.266714285713521e-01	9.944856e-01	-1.456084e-01
8.270571428570663e-01	9.916561e-01	-1.514497e-01
8.274428571427805e-01	9.882454e-01	-1.572005e-01
8.278285714284948e-01	9.842537e-01	-1.628606e-01
8.282142857142091e-01	9.796808e-01	-1.684301e-01
8.285999999999233e-01	9.745269e-01	-1.739090e-01
8.291285714284946e-01	9.665132e-01	-1.812579e-01
8.296571428570660e-01	9.574618e-01	-1.883879e-01
8.301857142856374e-01	9.473729e-01	-1.952990e-01
8.307142857142088e-01	9.362463e-01	-2.019913e-01
8.312428571427801e-01	9.240822e-01	-2.084646e-01
8.317714285713516e-01	9.108804e-01	-2.147192e-01
8.322999999999229e-01	8.966410e-01	-2.207548e-01
8.327999999999228e-01	8.822504e-01	-2.262351e-01
8.332999999999228e-01	8.670292e-01	-2.314798e-01
8.337999999999227e-01	8.509772e-01	-2.364889e-01
8.342999999999227e-01	8.340945e-01	-2.412625e-01
8.347999999999226e-01	8.163811e-01	-2.458006e-01
8.352999999999225e-01	7.978371e-01	-2.501032e-01
8.357999999999225e-01	7.784623e-01	-2.541702e-01
8.366285714284938e-01	7.444829e-01	-2.603660e-01
8.374571428570652e-01	7.087423e-01	-2.658251e-01
8.382857142856365e-01	6.712407e-01	-2.705476e-01
8.391142857142079e-01	6.319780e-01	-2.745334e-01
8.399428571427792e-01	5.909541e-01	-2.777826e-01
8.407714285713506e-01	5.481692e-01	-2.802952e-01
8.415999999999219e-01	5.036232e-01	-2.820711e-01
8.420285714284932e-01	4.801357e-01	-2.826773e-01
8.424571428570646e-01	4.563439e-01	-2.830782e-01
8.428857142856360e-01	4.322477e-01	-2.832738e-01
8.433142857142074e-01	4.078472e-01	-2.832642e-01
8.437428571427787e-01	3.831423e-01	-2.830493e-01
8.441714285713502e-01	3.581331e-01	-2.826292e-01
8.445999999999215e-01	3.328196e-01	-2.820038e-01
8.452857142856357e-01	2.916995e-01	-2.805657e-01
8.459714285713500e-01	2.502323e-01	-2.786186e-01
8.466571428570642e-01	2.084180e-01	-2.761626e-01
8.473428571427783e-01	1.662567e-01	-2.731976e-01
8.480285714284925e-01	1.237483e-01	-2.697237e-01
8.487142857142068e-01	8.089277e-02	-2.657409e-01
8.493999999999210e-01	3.769018e-02	-2.612492e-01
8.496571428570638e-01	2.153014e-02	-2.594435e-01
8.499142857142067e-01	5.375021e-03	-2.575715e-01
8.501714285713495e-01	-1.077518e-02	-2.556329e-01
8.504285714284923e-01	-2.692047e-02	-2.536279e-01
8.506857142856351e-01	-4.306083e-02	-2.515565e-01
8.509428571427780e-01	-5.919628e-02	-2.494186e-01
8.511999999999208e-01	-7.532681e-02	-2.472142e-01
8.520142857142065e-01	-1.265489e-01	-2.397566e-01
8.528285714284920e-01	-1.771141e-01	-2.317283e-01
8.536428571427777e-01	-2.270223e-01	-2.231295e-01
8.544571428570633e-01	-2.762735e-01	-2.139602e-01
8.552714285713490e-01	-3.248679e-01	-2.042202e-01
8.560857142856345e-01	-3.728053e-01	-1.939097e-01
8.568999999999202e-01	-4.200857e-01	-1.830287e-01
8.572142857142059e-01	-4.379398e-01	-1.787187e-01
8.575285714284915e-01	-4.556062e-01	-1.743435e-01
8.578428571427772e-01	-4.730848e-01	-1.699028e-01
8.581571428570629e-01	-4.903755e-01	-1.653969e-01
8.584714285713486e-01	-5.074786e-01	-1.608255e-01
8.587857142856342e-01	-5.243938e-01	-1.561888e-01
8.590999999999199e-01	-5.411212e-01	-1.514868e-01
8.596857142856341e-01	-5.717924e-01	-1.425442e-01
8.602714285713484e-01	-6.015918e-01	-1.334399e-01
8.608571428570626e-01	-6.305195e-01	-1.241742e-01
8.614428571427768e-01	-6.585754e-01	-1.147468e-01
8.620285714284910e-01	-6.857597e-01	-1.051578e-01
8.626142857142053e-01	-7.120723e-01	-9.540727e-02
8.631999999999195e-01	-7.375131e-01	-8.549514e-02
8.638285714284908e-01	-7.636924e-01	-7.472101e-02
8.644571428570622e-01	-7.885894e-01	-6.387296e-02
8.650857142856335e-01	-8.122042e-01	-5.295099e-02
8.657142857142049e-01	-8.345368e-01	-4.195509e-02
8.663428571427763e-01	-8.555872e-01	-3.088526e-02
8.669714285713477e-01	-8.753554e-01	-1.974152e-02
8.675999999999190e-01	-8.938414e-01	-8.523843e-03
8.679714285713476e-01	-9.040734e-01	-1.904305e-03
8.683428571427760e-01	-9.138006e-01	4.707291e-03
8.687142857142046e-01	-9.230230e-01	1.131094e-02
8.690857142856331e-01	-9.317406e-01	1.790665e-02
8.694571428570617e-01	-9.399534e-01	2.449442e-02
8.698285714284901e-01	-9.476614e-01	3.107425e-02
8.701999999999187e-01	-9.548646e-01	3.764613e-02
8.711142857142044e-01	-9.704036e-01	5.383386e-02
8.720285714284899e-01	-9.826718e-01	6.971603e-02
8.729428571427755e-01	-9.916692e-01	8.529264e-02
8.738571428570612e-01	-9.973958e-01	1.005637e-01
8.747714285713468e-01	-9.998517e-01	1.155292e-01
8.756857142856324e-01	-9.990367e-01	1.301891e-01
8.765999999999180e-01	-9.949510e-01	1.445435e-01
8.769142857142037e-01	-9.927722e-01	1.493314e-01
8.772285714284893e-01	-9.902093e-01	1.540566e-01
8.775428571427750e-01	-9.872621e-01	1.587190e-01
8.778571428570607e-01	-9.839308e-01	1.633187e-01
8.781714285713464e-01	-9.802153e-01	1.678556e-01
8.784857142856320e-01	-9.761156e-01	1.723298e-01
8.787999999999178e-01	-9.716317e-01	1.767412e-01
8.794142857142034e-01	-9.617322e-01	1.851829e-01
8.800285714284890e-01	-9.504482e-01	1.933198e-01
8.806428571427747e-01	-9.377799e-01	2.011519e-01
8.812571428570604e-01	-9.237271e-01	2.086792e-01
8.818714285713460e-01	-9.082900e-01	2.159018e-01
8.824857142856316e-01	-8.914684e-01	2.228197e-01
8.830999999999173e-01	-8.732625e-01	2.294327e-01
8.834428571427744e-01	-8.625506e-01	2.329641e-01
8.837857142856315e-01	-8.514518e-01	2.363836e-01
8.841285714284886e-01	-8.399661e-01	2.396912e-01
8.844714285713458e-01	-8.280936e-01	2.428869e-01
8.848142857142028e-01	-8.158343e-01	2.459706e-01
8.851571428570599e-01	-8.031881e-01	2.489425e-01
8.854999999999170e-01	-7.901550e-01	2.518024e-01
8.863428571427741e-01	-7.563327e-01	2.583573e-01
8.871857142856311e-01	-7.206552e-01	2.641535e-01
8.880285714284881e-01	-6.831225e-01	2.691910e-01
8.888714285713453e-01	-6.437346e-01	2.734698e-01
8.897142857142023e-01	-6.024915e-01	2.769899e-01
8.905571428570593e-01	-5.593931e-01	2.797512e-01
8.913999999999164e-01	-5.144395e-01	2.817539e-01
8.918714285713449e-01	-4.887585e-01	2.825146e-01
8.923428571427734e-01	-4.627069e-01	2.830270e-01
8.928142857142020e-01	-4.362845e-01	2.832911e-01
8.932857142856304e-01	-4.094914e-01	2.833068e-01
8.937571428570590e-01	-3.823277e-01	2.830742e-01
8.942285714284874e-01	-3.547932e-01	2.825934e-01
8.946999999999160e-01	-3.268880e-01	2.818641e-01
8.953714285713446e-01	-2.865560e-01	2.803870e-01
8.960428571427730e-01	-2.458967e-01	2.784224e-01
8.967142857142015e-01	-2.049100e-01	2.759700e-01
8.973857142856300e-01	-1.635960e-01	2.730301e-01
8.980571428570585e-01	-1.219547e-01	2.696026e-01
8.987285714284869e-01	-7.998611e-02	2.656875e-01
8.993999999999155e-01	-3.769018e-02	2.612848e-01
8.999999999999154e-01	-5.314860e-12	2.569694e-01
9.000999999999154e-01	6.283144e-03	2.562145e-01
9.001999999999154e-01	1.256604e-02	2.554495e-01
9.007857142856296e-01	4.947133e-02	2.507485e-01
9.013714285713439e-01	8.618609e-02	2.457262e-01
9.019571428570581e-01	1.227103e-01	2.403827e-01
9.025428571427723e-01	1.590440e-01	2.347179e-01
9.031285714284865e-01	1.951872e-01	2.287319e-01
9.037142857142008e-01	2.311399e-01	2.224246e-01
9.042999999999149e-01	2.669020e-01	2.157961e-01
9.049142857142006e-01	3.040235e-01	2.085213e-01
9.055285714284862e-01	3.405586e-01	2.009653e-01
9.061428571427719e-01	3.765074e-01	1.931281e-01
9.067571428570576e-01	4.118699e-01	1.850097e-01
9.073714285713432e-01	4.466461e-01	1.766101e-01
9.079857142856288e-01	4.808360e-01	1.679294e-01
9.085999999999145e-01	5.144395e-01	1.589674e-01
9.088857142856287e-01	5.297621e-01	1.547284e-01
9.091714285713430e-01	5.449019e-01	1.504429e-01
9.094571428570573e-01	5.598589e-01	1.461112e-01
9.097428571427715e-01	5.746332e-01	1.417330e-01
9.100285714284857e-01	5.892248e-01	1.373085e-01
9.103142857142000e-01	6.036336e-01	1.328377e-01
9.105999999999143e-01	6.178596e-01	1.283205e-01
9.114428571427713e-01	6.588651e-01	1.146698e-01
9.122857142856283e-01	6.977679e-01	1.007968e-01
9.131285714284854e-01	7.345681e-01	8.670135e-02
9.139714285713425e-01	7.692656e-01	7.238354e-02
9.148142857141995e-01	8.018604e-01	5.784335e-02
9.156571428570566e-01	8.323526e-01	4.308077e-02
9.164999999999136e-01	8.607420e-01	2.809581e-02
9.168999999999136e-01	8.732800e-01	2.099108e-02
9.172999999999135e-01	8.852485e-01	1.388433e-02
9.176999999999135e-01	8.966476e-01	6.775552e-03
9.180999999999134e-01	9.074773e-01	-3.352432e-04
9.184999999999134e-01	9.177376e-01	-7.448060e-03
9.188999999999133e-01	9.274285e-01	-1.456290e-02
9.192999999999133e-01	9.365499e-01	-2.167976e-02
9.201285714284846e-01	9.535915e-01	-3.644682e-02
9.209571428570560e-01	9.679731e-01	-5.101794e-02
9.217857142856273e-01	9.796946e-01	-6.539312e-02
9.226142857141987e-01	9.887561e-01	-7.957235e-02
9.234428571427700e-01	9.951575e-01	-9.355563e-02
9.242714285713414e-01	9.988989e-01	-1.073430e-01
9.250999999999127e-01	9.999803e-01	-1.209344e-01
9.255857142856269e-01	9.993159e-01	-1.287128e-01
9.260714285713412e-01	9.977271e-01	-1.363540e-01
9.265571428570554e-01	9.952138e-01	-1.438579e-01
9.270428571427696e-01	9.917762e-01	-1.512245e-01
9.275285714284838e-01	9.874141e-01	-1.584537e-01
9.280142857141981e-01	9.821276e-01	-1.655457e-01
9.284999999999123e-01	9.759167e-01	-1.725004e-01
9.289571428570551e-01	9.692314e-01	-1.788957e-01
9.294142857141979e-01	9.617637e-01	-1.851309e-01
9.298714285713408e-01	9.535138e-01	-1.912060e-01
9.303285714284835e-01	9.444817e-01	-1.971211e-01
9.307857142856263e-01	9.346673e-01	-2.028761e-01
9.312428571427691e-01	9.240706e-01	-2.084710e-01
9.316999999999119e-01	9.126916e-01	-2.139059e-01
9.320428571427690e-01	9.036656e-01	-2.178617e-01
9.323857142856261e-01	8.942317e-01	-2.217121e-01
9.327285714284832e-01	8.843900e-01	-2.254570e-01
9.330714285713404e-01	8.741404e-01	-2.290966e-01
9.334142857141975e-01	8.634830e-01	-2.326306e-01
9.337571428570546e-01	8.524177e-01	-2.360593e-01
9.340999999999117e-01	8.409446e-01	-2.393825e-01
9.346999999999116e-01	8.198673e-01	-2.449391e-01
9.352999999999115e-01	7.977082e-01	-2.501307e-01
9.358999999999115e-01	7.744673e-01	-2.549573e-01
9.364999999999114e-01	7.501446e-01	-2.594189e-01
9.370999999999113e-01	7.247401e-01	-2.635154e-01
9.376999999999113e-01	6.982537e-01	-2.672470e-01
9.382999999999112e-01	6.706856e-01	-2.706136e-01
9.389142857141969e-01	6.414473e-01	-2.736536e-01
9.395285714284825e-01	6.113693e-01	-2.762780e-01
9.401428571427681e-01	5.804516e-01	-2.784868e-01
9.407571428570538e-01	5.486941e-01	-2.802800e-01
9.413714285713395e-01	5.160969e-01	-2.816577e-01
9.419857142856251e-01	4.826599e-01	-2.826197e-01
9.425999999999107e-01	4.483832e-01	-2.831662e-01
9.429714285713393e-01	4.273736e-01	-2.832881e-01
9.433428571427678e-01	4.061605e-01	-2.832559e-01
9.437142857141964e-01	3.847438e-01	-2.830698e-01
9.440857142856248e-01	3.631235e-01	-2.827296e-01
9.444571428570534e-01	3.412998e-01	-2.822354e-01
9.448285714284819e-01	3.192725e-01	-2.815873e-01
9.451999999999104e-01	2.970416e-01	-2.807851e-01
9.458285714284818e-01	2.589568e-01	-2.790695e-01
9.464571428570532e-01	2.206187e-01	-2.769289e-01
9.470857142856245e-01	1.820274e-01	-2.743634e-01
9.477142857141959e-01	1.431829e-01	-2.713729e-01
9.483428571427672e-01	1.040852e-01	-2.679574e-01
9.489714285713386e-01	6.473425e-02	-2.641170e-01
9.495999999999100e-01	2.513009e-02	-2.598516e-01
9.498428571427671e-01	9.864538e-03	-2.580984e-01
9.500857142856242e-01	-5.394438e-03	-2.562862e-01
9.503285714284813e-01	-2.064683e-02	-2.544150e-01
9.505714285713385e-01	-3.589265e-02	-2.524847e-01
9.508142857141956e-01	-5.113189e-02	-2.504955e-01
9.510571428570527e-01	-6.636454e-02	-2.484473e-01
9.512999999999098e-01	-8.159062e-02	-2.463400e-01
9.521285714284811e-01	-1.336856e-01	-2.386636e-01
9.529571428570525e-01	-1.850758e-01	-2.304010e-01
9.537857142856238e-01	-2.357613e-01	-2.215524e-01
9.546142857141952e-01	-2.857421e-01	-2.121176e-01
9.554428571427664e-01	-3.350181e-01	-2.020968e-01
9.562714285713378e-01	-3.835895e-01	-1.914899e-01
9.570999999999091e-01	-4.314561e-01	-1.802969e-01
9.573857142856234e-01	-4.475934e-01	-1.763418e-01
9.576714285713377e-01	-4.635738e-01	-1.723332e-01
9.579571428570519e-01	-4.793972e-01	-1.682710e-01
9.582428571427661e-01	-4.950637e-01	-1.641553e-01
9.585285714284804e-01	-5.105732e-01	-1.599860e-01
9.588142857141947e-01	-5.259257e-01	-1.557632e-01
